0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.0,0.15636718,0.25912222,-0.1609611,0.0,-0.0,0.13923945,-0.0,-0.22177799,0.0,0.0,-0.0,-0.26161864,0.0,0.0,0.0,0.0,-0.0,0.0,-0.1520014,0.0,-0.0,0.0,-0.1667434,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.13748181,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.27117196,0.0,-0.0,0.151355,0.0,0.0,-0.0,-0.0,-0.18722872,0.0,0.15275216,0.36604893,-0.0,-0.0,0.0,0.14897603,0.18645622,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.20180483,-0.0,0.0,0.0,-0.0,-0.14014454,0.0,-0.15584092,0.17216672,0.13808468,-0.25412822,0.0,-0.19191188,-0.0,-0.0,-0.14624178,-0.18086542,0.0,-0.17242664,0.0,-0.15094696,0.0,0.0,-0.0,-0.21717091,0.0,-0.16706774,-0.0,-0.0,-0.1982719,-0.15005209,-0.15778154,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.16600683,0.0,0.0,-0.19827142,0.0,0.0,-0.0,0.15308508,-0.18004896,0.18201421,-0.0,-0.0,0.1698571,-0.14338191,-0.0,-0.18448576,-0.0,0.31917,-0.20406193
0.4869587,0.21602736,-0.0,-0.2107424,-0.35842106,-0.44782716,-0.0,-0.0,-0.31429002,0.0,0.0,-0.18396358,-0.0,-0.13964185,-0.579419,-0.23692329,-0.82515013,-0.13935149,-0.18654144,-0.0,-0.2710135,-0.0,0.0,-0.40917102,-0.9808112,-0.65059453,-0.0,-0.4609022,-0.0,-0.9096821,0.0,-0.0,-0.18041605,-0.0,-0.15062197,-0.18059304,0.70948374,-0.74341524,-0.0,-0.26964727,-0.2709838,-0.0,-0.0,0.0,-1.2610078,-0.5193212,-0.23783816,-0.0,-0.47374365,-0.20605838,0.0,-0.0,-0.48407996,-0.15352495,-0.41955465,-0.5479147,-0.0,-0.0,-0.29298785,-0.31830704,-0.0,-0.0,-0.37087962,-0.27560887,-0.84320265,-0.0,-0.14123993,-0.0,-0.36971426,-0.0,0.0,0.0,-0.15865724,-0.46889892,-0.0,-0.20686214,-0.0,-0.5932709,-1.2203144,-0.2735004,-0.0,-0.0,-0.0,-0.3185309,-0.5739463,-0.0,-0.22356786,-0.0,-0.23548779,0.0,-0.0,0.0,-0.2139867,-0.0,-0.36523828,0.0,-0.24371429,-0.9384391,-0.26895946,0.0,-0.3699396,1.1792593,-0.0,-0.4527127,-0.0,-0.0,-0.0,-0.0,-0.26180393,-0.30190063,-0.0,0.84013355,-0.0,-0.3769906,-0.0,-0.25555182,-0.0,-0.33794427,-0.0,-0.21196866,-0.0,0.20051233,-0.0,-0.0,-0.0,-0.15052909,0.47420266,-0.0
0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.50207037,0.0,-0.29096445,-0.0,-0.0,0.33477482,0.142294,0.0,0.0,-0.0,0.16344887,0.0,0.0,0.0,-0.3530572,-0.0,0.14310771,-0.0,0.0,0.0,0.0,-0.0,0.67795366,-0.24225436,-0.0,0.0,0.58510405,-0.22316606,-0.19424038,0.0,-0.0,-0.2231836,-0.0,0.0,0.0,0.0,-0.28512248,0.0,0.0,-0.0,0.0,-0.0,0.12746635,0.0,0.20482425,0.0,-0.17340471,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.17351855,-0.0,-0.0,-0.0,-0.23956452,-0.0,-0.5007591,-0.0,-0.15253612,-0.0,-0.0,0.0,0.25781104,-0.0,0.16885082,0.3861117,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.42319795,0.0,0.0,-0.26320237,0.0,-0.0,0.0,0.0,-0.15095256,0.0,0.39865723,0.0,0.7140867,-0.22711049,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.44257906,-0.0,0.0,-0.0,-0.0,-0.0,0.33849508,-0.0,0.0,0.0,0.0,0.5026646,-0.0,0.0,-0.0,0.0,-0.0
-0.2819138,-0.0,-0.0,-0.16798513,-0.19678815,-0.0,-0.17093065,-0.15174282,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.18048778,-0.21091825,-0.31160492,-0.0,-0.29803026,-0.0,-0.14289172,-0.0,0.0,-0.0,-0.0,-0.18464383,-0.172691,-0.0,-0.0,-0.0,0.0,-0.33074403,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.17620234,-0.23722893,-0.0,-0.0,0.0,-0.38784307,-0.40557602,-0.0,-0.17021158,-0.0,-0.24832262,-0.0,0.0,-0.33032903,-0.2806765,-0.14109464,-0.0,-0.0,-0.0,-0.162923,-0.0,-0.0,-0.21959333,-0.30053586,-0.22191538,-0.30520028,0.0,-0.32773843,-0.30312824,-0.0,-0.18487874,-0.0,-0.0,0.0,-0.19084273,-0.314996,-0.3126328,-0.41653693,-0.0,-0.15131044,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.25648075,-0.0,0.0,-0.36908013,-0.61978376,-0.3057168,-0.0,-0.1576826,-0.0,-0.18306583,-0.15917423,-0.31770882,0.0,-0.0,-0.0,-0.0,-0.1853967,-0.17069884,-0.4336001,-0.0,0.0,-0.0,-0.0,-0.19670801,-0.27624595,-0.2315098,0.0,-0.0,-0.0,-0.0,0.0,-0.28705108,-0.0,-0.4399543,0.0,-0.0,-0.0,-0.21511589,-0.26479334,-0.0,-0.2439345
-0.0,-0.03685958,0.0,-0.0,0.0,-0.0,-0.13967913,-0.0,-0.0,0.0,0.0,-0.15164228,-0.0,-0.14227428,0.0,0.0,0.0,-0.0,-0.0,-0.20292474,-0.0,-0.0,0.0,0.0,-1.6336557,-0.15884252,-0.0,-0.0,-0.0,0.0,-1.223261,-0.16233529,0.0,-0.0,-0.0,-0.15838237,-0.0,0.0,-0.0,-0.2505731,-0.23461528,-0.0,-0.2868721,-0.0,-0.0,-0.0,0.0,0.0,-0.16578081,0.0,0.0,-0.16725294,0.0,-0.16176814,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.18564057,-0.26285014,0.0,0.0,0.5470418,-0.0,-0.0,-0.1621612,-0.0,-0.18735483,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.9488598,-0.15346219,-0.20321037,-0.43418407,-0.0,-0.0,-0.14189112,-0.18470097,-0.0,-0.16919348,0.0,0.0,-0.49422973,-0.0,0.0,0.0,-0.19974878,-0.0,-0.0,0.0,-0.30432612,-0.0,0.0,0.33407646,-0.27402502,-0.0,-0.21891612,-0.15713404,-0.0,0.0,-0.15557073,-0.0,-0.0,-0.0,-0.18982333,-0.19398648,-0.15918879,0.0,-0.0,-0.0,-0.22970617,-0.16260654,-0.39985085,-0.0,-0.0,-0.0,-0.0,0.0,-0.46988565,-0.20186844
0.0,-0.0,0.0,-0.20063056,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.062279623,0.0,0.0,-0.0,-0.23277251,-0.0,-0.0,-0.0,0.0,0.0,-0.0044342717,0.0,-0.0,-0.0,-0.21744427,-0.0,0.4758595,-0.0,0.0,0.185251,-0.2160683,-0.0,0.5321201,0.0,-0.21473342,-0.0,-0.0,-0.19233505,-0.0,-0.9671234,-0.0016427478,-0.0,-0.2016663,0.3979808,0.0,-0.0,0.0,-0.0,-0.0,-0.20803055,0.0,-0.0,-0.49950427,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.16456681,-0.0,0.0,0.0,-0.0,0.60530144,-0.0,-0.2310883,1.2551458,-0.0,0.2619198,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.16916004,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3244838,-0.17343886,-0.0,-0.0,0.0,-0.15558635,0.0,-0.23996654,0.0,-0.0,-0.06759374,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.17455724,-0.0,-0.18165144,1.1023465,-0.16941585,0.0,-0.14351915,-0.0,-0.0,-0.24575837,-0.0,-0.0,-0.21049891,0.87808657,0.6817694,-0.23703466,-0.0,-0.17143965,-0.0,-0.0
-0.0,0.34424055,-0.0,0.0,-0.26220512,0.14294326,-0.0,-0.0,0.15328456,0.0,-0.0,0.0,0.0,0.0,-0.16289894,0.17103134,0.17631282,-0.0,-0.0,-0.0,0.0,-0.21778198,-0.0,-0.21615212,0.0,-0.16568805,-0.1392705,0.0,-0.0,-0.0,-0.21136932,0.0,-0.16448042,0.0,0.0,0.0,-0.0,-0.0,-0.20132573,-0.0,0.0,-0.0,-0.26807284,-0.1417545,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.16485655,-0.0,0.0,-0.0,0.0,0.1822019,-0.0,-0.0,-0.0,-0.17422955,-0.25596017,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.26444802,0.14016494,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.25751814,-0.13803735,-0.0,0.0,0.0,0.14118682,-0.0,-0.15225045,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.1508795,0.23165576,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.17813583,0.0,0.16931422,0.0,0.0,0.0,-0.0,0.1501967,-0.27405056,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,-0.19445084,-0.0,-0.039922897,-0.17122631,-0.16402411,-0.15055496,-0.19787948,-0.3587271,-0.0,-0.20067316,-0.24508688,-0.0,0.0,-0.3361192,-0.42085537,-0.0,-0.26903284,-0.26090464,-0.21978836,-0.0,0.0,0.0,-0.0,-0.0,-0.1419024,-0.13837592,-0.0,-0.0,-0.86656207,-0.0,-0.0,-0.0,-0.0,-0.20602392,-0.0,0.0,-0.24307898,-0.0,-0.19809908,-0.0,-0.0,-0.0,-0.0,-0.26215324,-0.0,0.0,-0.1782593,-0.271092,-0.15129723,-0.0,0.0,-0.2023634,-0.0,-0.0,-0.24623044,-0.2051196,-0.19899856,-0.0,-0.23504019,-0.14677034,-0.18487154,-0.0,-0.5986966,-0.0,-0.16001932,-0.0,-0.32030508,-0.20129412,0.0,-0.0,-0.0,0.0,-0.29136947,-0.0,-0.0,-0.40412098,-0.0,-0.0,-0.0,-0.17444515,-0.0,-0.0,-0.0,-0.0,-0.2894845,-0.0,-0.23173684,0.0,-0.0,-0.18427543,-0.12126864,-0.21434341,-0.0,0.0,-0.20312995,0.0,-0.0,-0.1819407,-0.15587142,0.0,-0.0,-0.28447983,-0.0,-0.0,-0.2740515,0.0,-0.188855,-0.0,-0.0,-0.6960416,-0.0,-0.0,-0.0,-0.30420098,-0.20096464,-0.14253706,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.0,0.0,-0.20917225,-0.0,-0.0,0.0,0.13768518,-0.18333817,-0.0,-0.17089626,-0.16029929,0.19812287,0.0,0.18034068,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.18235104,-0.0,0.0,-0.16929427,0.0,-0.17604822,0.0,0.0,-0.25604984,0.0,-0.15357146,0.14982614,0.0,0.0,-0.0,0.19426674,0.0,0.13929847,-0.0,0.17280707,-0.0,0.0,-0.14130701,0.0,0.0,0.0,-0.0,-0.0,-0.20286992,0.0,0.0,-0.16903247,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.19605044,0.0,-0.17650771,-0.0,-0.0,-0.19320135,0.0,0.0,-0.0,0.18955144,0.13721159,0.0,-0.22280456,0.0,-0.0,-0.0,-0.14102605,0.0,-0.0,-0.2175794,0.0,-0.17033622,-0.0,0.19208397,-0.0,0.16335458,0.0,0.14870206,-0.0,0.1753506,0.0,-0.0,-0.0,0.17955291,0.0,-0.15612969,0.0,-0.0,0.0,-0.17286544,0.18129395,0.0,-0.18154542,-0.16151625,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.19401534,0.17579556,0.0,0.1752693,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.14153904,-0.0,-0.15422894,0.15913184
-0.0,0.3964455,0.0,-0.0,0.0,-0.20644906,-0.15119582,-0.15497997,-0.2504272,-0.19447233,-0.14934081,-0.15423682,-0.0,-0.17437193,-0.0,-0.0,0.0,-0.0,-0.27855653,-0.14908531,-0.1880718,-0.20197825,-0.0,-0.0,-0.18458849,-0.0,-0.20902552,-0.0,-0.18422353,-0.18272826,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.174057,0.0,-0.0,-0.16180456,-0.15294851,-0.0,-0.0,-0.25710225,-0.0,-0.15258673,0.0,-0.0,-0.0,0.0,-0.18586089,0.0,-0.0,0.17727655,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.24108618,-0.0,-0.0,-0.0,-0.0,-0.0,-0.17888276,-0.0,-0.0,-0.0,-0.19739145,-0.0,-0.14088392,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.29788765,-0.0,0.0,0.15190539,-0.20976765,-0.13838546,-0.0,-0.0,-0.25498176,-0.25914794,0.4968183,0.0,-0.24122229,-0.18437879,-0.22978243,-0.0,-0.0,0.2611444,-0.0,0.0,0.75029004,-0.0,-0.23682816,-0.0,-0.0,-0.0,-0.0,0.18936455,0.22672033,-0.26777148,-0.0,-0.0,0.0,0.0,-0.16485068,-0.23251687,-0.0,-0.0,-0.0,-0.16381617,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.26102692
