0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.007703182,0.15636718,0.25912222,-0.1609611,0.11742436,-0.059870537,0.13923945,-0.04816293,-0.22177799,0.06033562,0.104331926,-0.12967522,-0.26161864,0.039155312,0.110738404,0.06284432,0.10259861,-0.07253863,0.11947936,-0.1520014,0.016800461,-0.04209679,0.08186761,-0.1667434,-0.07999179,0.06296561,-0.094421245,0.06970342,-0.03409795,-0.03458607,-0.077959165,-0.030911537,-0.033235766,0.06968193,0.06348576,0.07950884,0.053732846,-0.10116164,-0.13748181,-0.052465796,0.08481849,-0.10557188,0.09854702,-0.09753353,-0.008162036,0.110293575,-0.27117196,0.06993268,-0.06678507,0.151355,0.13550383,0.090998955,-0.1369898,-0.077286705,-0.18722872,0.10598169,0.15275216,0.36604893,-0.08585738,-0.06772147,0.029384475,0.14897603,0.18645622,-0.014251856,0.1144826,0.027017128,0.083447516,0.11816946,-0.05747634,-0.20180483,-0.055331625,0.08286674,0.053671163,-0.057752937,-0.14014454,0.018436577,-0.15584092,0.17216672,0.13808468,-0.25412822,0.0704049,-0.19191188,-0.13186477,-0.07451393,-0.14624178,-0.18086542,0.067417204,-0.17242664,0.02901059,-0.15094696,0.05680006,0.0117019825,-0.08974412,-0.21717091,0.003521329,-0.16706774,-0.046241876,-0.028809842,-0.1982719,-0.15005209,-0.15778154,-0.08351464,0.044068128,-0.085805535,0.07525411,0.00011734186,-0.06502153,-0.041755613,-0.049706407,0.16600683,0.061190642,0.0546886,-0.19827142,0.11106827,0.13600348,-0.08349711,0.15308508,-0.18004896,0.18201421,-0.0020649433,-0.06275452,0.1698571,-0.14338191,-0.03444104,-0.18448576,-0.019923493,0.31917,-0.20406193
0.18107653,0.17651744,0.06600152,-0.2107424,-0.43654037,-0.44782716,-0.0043210397,-0.12102085,-0.31429002,-0.09327785,-0.23272048,-0.18396358,-0.07422137,-0.13964185,-0.579419,-0.23740928,-0.82515013,-0.13935149,-0.18654144,-0.06972646,-0.23973867,-0.11685613,0.019049006,-0.44216615,-0.79125774,-0.65059453,-0.078603484,-0.42913687,-0.050932754,-0.8794248,0.10250276,-0.100976884,-0.45705685,0.007001474,-0.15062197,-0.23513742,0.17336982,-0.7116535,-0.12356148,-0.26964727,-0.2709838,-0.07090249,-0.074326076,0.14463669,-1.0586032,-0.49403608,-0.23783816,0.12892991,-0.47374365,-0.20605838,-0.15652005,-0.05529149,-0.3062297,-0.15352495,-0.19560377,-0.4727423,-0.057816766,-0.0059607043,-0.29298785,-0.31830704,-0.09870841,-0.124048814,-0.37087962,-0.27560887,-0.42268854,-0.12578733,-0.14123993,-0.111625746,-0.36971426,-0.063048206,-0.043870956,0.070904605,-0.15865724,-0.732406,-0.13291004,-0.20686214,0.16286255,-0.5932709,-1.076062,-0.2735004,-0.13074344,-0.09117901,0.19676726,-0.3185309,-0.5421808,-0.0010372365,-0.19180244,-0.046608884,-0.23548779,-0.19369374,-0.1087279,0.047321893,-0.2139867,-0.12963454,-0.36523828,-0.043112844,-0.24371429,-0.9384391,-0.26895946,-0.2740172,-0.3699396,0.7860214,-0.088728264,-0.4527127,-0.09774146,-0.12733188,-0.06835507,-0.16361447,-0.25592119,-0.23800899,-0.12220694,0.3015352,-0.029274127,-0.3134592,-0.11711458,-0.25555182,-0.11347433,-0.24264245,-0.1035209,-0.21196866,-0.076064765,0.16777882,0.19121027,-0.1101301,-0.09089384,-0.15052909,0.13430698,-0.07775706
-0.12006408,0.24906851,0.26804397,-0.06261943,0.010063544,-0.026588088,0.044672996,-0.035779525,0.07503879,-0.06751817,0.2318908,0.12903379,-0.29096445,-0.10428082,-0.0524706,0.28785187,0.17378747,0.106782466,0.03347437,-0.06676353,0.16494642,0.06594491,-0.1044604,0.11242604,-0.20524585,-0.1346893,0.15694916,0.089580834,0.11217247,-0.11147226,-0.08379122,-0.051944517,0.23511097,-0.2315132,-0.051674213,0.2853781,0.28136942,-0.1735411,-0.14981423,0.07731941,-0.0848636,-0.2231836,-0.044218812,-0.0539654,-0.019265601,-0.04436107,-0.28512248,-0.11759662,0.08217451,-0.122558706,0.08607486,-0.10907664,0.23449874,0.02193193,0.37503707,-0.017425628,-0.17340471,-0.1187649,0.11544255,-0.01932339,-0.060191207,-0.0049749594,-0.10841243,0.09572534,0.08531071,-0.119089074,0.1454993,-0.17351855,-0.08763885,-0.011930154,-0.0852718,-0.23956452,-0.073220156,-0.21992822,-0.012650906,-0.15253612,-0.34343678,-0.008418121,0.15882605,0.27119595,-0.094585866,0.2509051,0.1953349,0.1217853,0.15643589,-0.05460918,-0.044335913,-0.014670224,-0.016128525,-0.2040899,0.14658077,0.118462496,-0.26320237,0.04598069,-0.0095651345,0.1879656,0.117374256,-0.15095256,0.06196816,0.18828787,0.009301506,0.62421966,-0.22711049,0.096986614,0.000646961,-0.0092706205,0.11287337,-0.044650134,0.012337047,0.19234174,-0.007215724,0.21144211,-0.08788702,0.16968404,-0.040510144,-0.087662555,-0.12652369,0.2714645,-0.0093910005,0.18400763,0.012262865,-0.034710284,0.40384382,-0.0575372,-0.118501134,-0.053771857,0.020318503,-0.030874787
-0.2819138,-0.18210675,-0.093824476,-0.16798513,-0.19678815,-0.034159098,-0.17093065,-0.15174282,-0.042466924,-0.013906298,-0.13569166,-0.13386641,-0.13010927,-0.0043189717,-0.19321954,-0.21091825,-0.31160492,-0.03983385,-0.29803026,-0.018528912,-0.14289172,-0.029690761,-0.02975105,-0.068299815,-0.06554876,-0.18464383,-0.172691,-0.067372896,-0.021647898,-0.06640137,-0.07638471,-0.33074403,-0.0045436113,-0.0267655,-0.048803285,-0.031278633,-0.08174379,-0.02587748,-0.121504426,-0.13250472,-0.17620234,-0.23722893,-0.09834273,-0.04933405,-0.12841475,-0.38784307,-0.40557602,-0.035225507,-0.17021158,-0.004756705,-0.24832262,-0.0026265695,-0.059283264,-0.33032903,-0.3091959,-0.14109464,-0.047749802,-0.006542498,-0.07949725,-0.162923,-0.022738134,-0.05440766,-0.21959333,-0.30053586,-0.22191538,-0.30520028,-0.028649207,-0.32773843,-0.30312824,-0.080110334,-0.26871103,-0.1122561,-0.037534922,-0.02384602,-0.19084273,-0.314996,-0.36470488,-0.41653693,-0.102555744,-0.15131044,-0.100668736,-0.11877421,-0.0013872989,-0.05045936,-0.115399,-0.065619566,-0.004310145,-0.25648075,-0.085421056,-0.1577483,-0.36908013,-0.61978376,-0.3057168,-0.10898061,-0.1576826,-0.005194275,-0.18306583,-0.15917423,-0.28895792,-0.04833276,-0.08431017,0.11439688,-0.06564942,-0.1853967,-0.17069884,-0.4336001,-0.09112788,-0.048668116,-0.039084785,-0.12301688,-0.19670801,-0.1457936,-0.2315098,-0.11997718,-0.05641182,-0.022402026,-0.03817966,-0.038171887,-0.28705108,-0.043285035,-0.4399543,-0.032709934,-0.21119565,-0.111073114,-0.21511589,-0.26479334,-0.049629908,-0.2439345
-0.13954386,0.19923806,0.13632001,-0.052442975,-0.047793433,-0.004925339,-0.13967913,-0.00548432,-0.029243143,-0.03397886,0.07702667,-0.15164228,-0.08605562,-0.14227428,0.04590416,0.002664042,0.027023472,-0.007697516,-0.015268709,-0.20292474,-0.009465366,-0.058353905,-0.12218962,-0.08605805,-0.16468969,-0.15884252,-0.025865754,-0.10736559,-0.020930875,-0.14187928,-0.19925125,-0.16233529,0.024017857,-0.11063655,-0.110536605,-0.15838237,0.12952365,-0.0769713,-0.1076345,-0.2505731,-0.23461528,-0.11750591,-0.2868721,-0.1024073,-0.2194713,0.096046604,0.11296768,-0.2787694,-0.16578081,0.042010907,0.122576565,-0.16725294,-0.08223392,-0.16176814,0.16936408,-0.049305324,-0.0863409,-0.022337278,-0.082352415,-0.122790635,-0.18564057,-0.26285014,0.037406772,0.04643868,0.16095977,-0.0024210436,-0.13617215,-0.1621612,-0.0049764127,-0.18735483,-0.010767596,-0.06751007,-0.093099415,-0.06977207,-0.023692701,-0.058196273,-0.31067464,-0.0008153686,0.15702967,-0.15346219,-0.20321037,-0.35815006,0.012410118,-0.107043505,-0.14189112,-0.18470097,-0.042535055,-0.16919348,0.09006805,0.059274293,-0.22947691,-0.015266453,-0.044708557,0.0041823704,-0.19974878,-0.19999425,-0.022529138,-0.113451056,-0.24995099,-0.00084283773,-0.10867513,0.17660539,-0.27402502,-0.023956891,-0.21891612,-0.15713404,-0.0432778,-0.1419342,-0.15557073,-0.33464634,-0.115393385,0.009280114,-0.18982333,-0.19398648,-0.15918879,0.03958441,-0.02732982,-0.099424295,-0.22970617,-0.16260654,-0.39985085,-0.058339063,-0.10495261,-0.009407896,0.12143502,0.036383796,-0.2772468,-0.20186844
-0.117688045,0.12533574,0.05102133,-0.20063056,-0.019435534,0.054140676,-0.1717827,-0.029381862,-0.12955038,-0.003044036,-0.02180536,-0.06479048,-0.0013529497,-0.036618687,-0.17680223,-0.13367347,0.08685533,-0.12753053,-0.23277251,-0.02273713,-0.112753704,-0.109524705,0.31596863,0.05289704,0.2017217,0.04227639,-0.11453563,-0.08297946,-0.21744427,0.20978713,0.39524785,-0.09977689,0.09447193,0.23256911,-0.2160683,-0.09188723,0.5460912,0.17132144,-0.14429042,-0.114518635,-0.07034803,-0.19233505,-0.011723286,-0.9988889,0.21881363,-0.0963621,-0.2016663,0.19428167,0.05144671,-0.10770866,-0.033078432,-0.096000224,-0.1605896,-0.20803055,-0.040040817,-0.008263167,-0.49950427,-0.03462873,-0.09277882,0.03926222,-0.050346985,-0.07730306,-0.0011910121,-0.0063021034,0.23830919,-0.008446054,-0.119775735,-0.0019122624,-0.16456681,-0.1102873,-0.023189243,0.11278627,-0.067895435,0.17071454,-0.0038684187,-0.2310883,0.74212056,-0.02274528,0.1821885,-0.07991001,-0.029925494,-0.023883568,-0.02301077,-0.018676765,-0.13778985,-0.16916004,-0.06309364,-0.020298358,-0.033451654,-0.23912373,-0.027568927,-0.3244838,-0.17343886,-0.11547831,-0.015603272,-0.108603105,-0.15558635,0.14826041,-0.2260235,-0.13678235,-0.00894917,0.21595834,-0.02148528,-0.02484763,-0.028588507,-0.033858042,-0.11052204,-0.055267837,-0.1754065,-0.10113498,-0.18165144,0.44772246,-0.16941585,-0.06720451,-0.14351915,-0.078834236,-0.09931448,-0.18792695,-0.0504973,-0.010978921,-0.21049891,0.24154016,0.2931352,-0.23703466,-0.010689757,-0.17143965,0.071886756,-0.10922233
-0.1332505,0.34424055,-0.09512499,0.035564303,-0.26220512,0.14294326,-0.085209824,-0.07092939,0.15328456,0.08076612,-0.0587746,0.0034101026,0.06822713,0.060158648,-0.16289894,0.17103134,0.17631282,-0.026386384,-0.024407515,-0.01379101,0.10801483,-0.21778198,-0.09955296,-0.21615212,0.07250724,-0.16568805,-0.1392705,0.10624568,-0.024538558,-0.03337236,-0.21136932,0.042586062,-0.16448042,0.10729102,0.06410684,0.01930998,-0.13255985,-0.13382214,-0.20132573,-0.04109387,0.05333985,-0.010817398,-0.26807284,-0.1417545,0.025806714,0.07526281,0.014079453,-0.049441896,-0.10958969,-0.073439166,-0.07094897,-0.015963435,-0.04965182,0.076587036,-0.073937766,0.010159206,-0.16485655,-0.09725696,0.02868462,-0.008397755,0.049975097,0.1822019,-0.003019637,-0.087430626,-0.04483529,-0.17422955,-0.25596017,0.016251456,0.022524394,-0.100099504,-0.122496426,-0.112373754,-0.031093922,-0.12208366,-0.10706772,-0.083461165,0.26444802,0.14016494,0.12700467,0.09673086,-0.082358815,-0.001083736,0.103286386,0.06743453,-0.044836853,-0.08323742,-0.25751814,-0.13803735,-0.01743105,0.09797131,0.008113404,0.14118682,-0.041360453,-0.15225045,0.060562972,-0.10657781,0.0071299113,-0.09664666,0.0017643273,0.08374392,-0.1508795,0.23165576,0.10727239,0.06436795,-0.0018241968,-0.13077582,-0.1008626,0.09507085,0.031876728,-0.048955843,0.046959322,-0.008558212,-0.17813583,0.003572442,0.16931422,0.11225985,0.001516528,0.024036089,-0.02776398,0.1501967,-0.27405056,0.045936175,0.04104946,0.0013474943,0.004905093,-0.085373856,0.08957181,-0.04203539
-0.09140037,-0.1392426,-0.18053186,-0.078792505,-0.16658989,-0.17122631,-0.16402411,-0.15055496,-0.19787948,-0.3587271,-0.05755221,-0.20067316,-0.24508688,-0.04834686,-0.11281304,-0.3361192,-0.42085537,-0.10921271,-0.26903284,-0.26090464,-0.21978836,-0.026321447,-0.10752229,-0.09182831,-0.021065535,-0.07855438,-0.1419024,-0.13837592,-0.11544205,-0.122181326,-0.15809277,-0.04304479,-0.08742642,-0.06695819,-0.074614435,-0.20602392,-0.0910234,-0.07910621,-0.24307898,-0.034568958,-0.19809908,-0.03155711,-0.040626887,-0.06384193,-0.035869792,-0.26215324,-0.11232055,-0.18967794,-0.1782593,-0.271092,-0.2582908,-0.08384233,-0.009351101,-0.2023634,-0.1291795,-0.108330294,-0.24623044,-0.2051196,-0.19899856,-0.0069043823,-0.23504019,-0.14677034,-0.18487154,-0.12262482,-0.15793844,-0.06514917,-0.16001932,-0.022016065,-0.32030508,-0.20129412,-0.094838955,-0.10534515,-0.0011988371,-0.13452986,-0.29136947,-0.0702936,-0.0121738985,-0.40412098,-0.29008457,-0.026441818,-0.034038607,-0.17444515,-0.095053345,-0.096470945,-0.0042484053,-0.019585185,-0.2894845,-0.024817167,-0.23173684,-0.0419319,-0.045919493,-0.21603984,-0.15303314,-0.21434341,-0.031188982,-0.14995,-0.20312995,-0.031603284,0.1596403,-0.1819407,-0.15587142,-0.008056856,-0.069664136,-0.28447983,-0.033196855,-0.016715793,-0.2740515,-0.14444208,-0.188855,0.041608077,-0.10204378,-0.16824722,-0.033814482,-0.067825936,-0.118997656,-0.30420098,-0.20096464,-0.14253706,-0.03573956,-0.042045772,-0.01579191,-0.12648185,-0.09826866,-0.13692282,-0.13669081,-0.090234056,-0.11662008,-0.048583336
0.06422377,0.039706316,-0.20917225,-0.084455624,-0.019290254,0.03596223,0.13768518,-0.18333817,-0.0077462434,-0.17089626,-0.16029929,0.19812287,0.11919798,0.18034068,0.019864483,-0.015660165,0.07727975,-0.12996642,-0.11211184,0.016728299,0.107116185,0.04932656,0.18235104,-0.020450955,0.067333184,-0.16929427,0.055819087,-0.17604822,0.06537116,0.04416165,-0.25604984,0.008846476,-0.15357146,0.14982614,0.10633448,0.009332125,-0.10971303,0.19426674,0.077616245,0.13929847,-0.095571995,0.17280707,-0.08225492,0.040403154,-0.14130701,0.13368608,0.10378226,0.11978894,-0.046897218,-0.064875394,-0.20286992,0.020597823,0.13471562,-0.16903247,0.042513233,0.0069889207,0.085929625,-0.05629171,-0.0058735437,0.05480357,-0.042775877,0.09126814,0.09892296,-0.19605044,0.014085627,-0.17650771,-0.0915165,-0.030399822,-0.19320135,0.05560121,0.041887376,-0.094063655,0.18955144,0.13721159,0.0652091,-0.22280456,0.06326147,-0.020559093,-0.10057125,-0.14102605,0.0640266,-0.12103743,-0.2175794,0.034844078,-0.17033622,-0.0786916,0.19208397,-0.1107687,0.16335458,0.12787285,0.14870206,-0.07494968,0.1753506,0.09268099,-0.08023454,-0.026520535,0.17955291,0.044527743,-0.15612969,0.06219846,-0.03445295,0.07618993,-0.17286544,0.18129395,0.06496608,-0.18154542,-0.16151625,-0.057468325,0.0572334,-0.032882404,0.09763359,0.1028234,0.1168189,-0.042902917,-0.19401534,0.17579556,0.11441978,0.1752693,-0.02886399,0.098263144,0.10407003,-0.0101656895,0.00479827,0.031484637,-0.14153904,-0.029150922,-0.15422894,0.15913184
-0.022655725,0.3964455,0.012539569,-0.024647199,0.07497687,-0.20644906,-0.15119582,-0.15497997,-0.2504272,-0.19447233,-0.14934081,-0.15423682,-0.0012963603,-0.17437193,-0.041696668,-0.03532138,0.113639355,-0.0976213,-0.27855653,-0.14908531,-0.1880718,-0.20197825,-0.11746421,-0.05803257,-0.18458849,-0.0209396,-0.20902552,-0.13053499,-0.18422353,-0.18272826,0.032328963,-0.12090916,0.08051157,0.12762034,-0.13581367,-0.13682868,0.025227178,-0.174057,0.11619396,-0.11075999,-0.16180456,-0.15294851,-0.017673481,-0.0025381546,-0.25710225,-0.04778895,-0.15258673,0.089979984,-0.008991006,-0.02705576,0.06566107,-0.18586089,0.04362032,-0.1081432,0.17727655,-0.10091222,-0.04308704,-0.058149375,0.03804255,-0.03677121,-0.008445293,-0.24108618,-0.0010039159,-0.013447044,-0.028636424,-0.07487877,-0.015824378,-0.17888276,-0.028023828,-0.08264552,-0.018829465,-0.19739145,-0.055225916,-0.14088392,-0.015394132,-0.08563432,-0.005359085,-0.061201997,-0.11596005,0.09205536,-0.033457592,-0.29788765,-0.09185359,0.06208474,0.15190539,-0.20976765,-0.13838546,-0.09537525,-0.041472908,-0.25498176,-0.25914794,0.4968183,0.12086134,-0.24122229,-0.18437879,-0.22978243,-0.12230424,-0.08500977,0.2611444,-0.028368706,0.101853676,0.75029004,-0.059129875,-0.23682816,-0.0132024875,-0.0342864,-0.04618703,-0.033100158,0.18936455,0.22672033,-0.26777148,-0.03462568,-0.012772655,0.016721379,0.07605329,-0.16485068,-0.23251687,-0.007723178,-0.0070898393,-0.021255132,-0.16381617,-0.066379815,0.11828727,-0.04798793,-0.02079077,0.039884176,0.005984973,-0.26102692
