0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-0.034208056,-0.070005886,-0.05148141,0.005240443,0.19117658,0.00024633246,-0.01341167,0.056624252,0.05435263,0.103959255,0.16959968,-0.04568435,0.11061816,-0.13288215,0.057689313,0.14324482,0.14086577,-0.18594229,0.15673779,-0.045512002,-0.14676481,0.23604153,-0.055243425,0.03484055,-0.1193833,-0.018212121,-0.09682321,0.0031190063,0.073017225,-0.1013946,0.0036516914,0.10192088,0.13421053,-0.04101518,0.09374255,-0.15409984,0.024668405,-0.10254956,0.034876417,-0.041346487,-0.038482986,0.04732926,0.04118729,-0.0642013,-0.0063442755,-0.12753183,-0.09607794,0.058942296,0.08192872,-0.2618247,0.101139024,-0.018712904,0.15040731,0.017927935,0.072591454,-0.050289523,-0.008246562,-0.057105616,-0.12882206,0.12892777,-0.007765455,0.029057235,-0.07306866,0.077816255
0.02207179,-0.024201319,-0.20206295,-0.05973192,0.078183755,-0.10590666,0.015214759,-0.13397409,0.07066925,0.032018393,0.12702379,-0.10456092,-0.16702533,-0.027866138,-0.075763464,-0.022357922,-0.06527238,0.12433111,-0.18267813,-0.011032988,-0.041388396,0.11622145,-0.016599655,-0.16326374,0.20379318,-0.010463902,-0.18302733,0.114857025,0.08978908,-0.13404456,0.04342746,-0.04643182,-0.11352295,-0.080766104,-0.108830206,-0.05371777,0.1461517,-0.05091965,0.072825596,0.113499716,-0.16138473,-0.099798724,-0.024114039,-0.11998024,-0.044473425,0.1110006,0.007042866,0.014580914,-0.10356999,-0.028202144,-0.16277483,0.008020037,0.11024072,0.24650776,-0.04205432,-0.15900347,-0.04288506,0.11851623,0.08858263,-0.13884658,0.09878713,-0.03536889,0.1618763,-0.003050969
0.056029793,-0.25909352,-0.29483557,0.26769477,0.028548343,-0.23989375,0.0029002626,0.0019511803,-0.023874378,0.037436053,0.1887571,-0.25169542,0.011222582,-0.058054145,-0.13780509,-0.018077908,-0.10188153,0.07167114,-0.04112274,-0.15594675,-0.27071056,-0.23190503,-0.12522103,-0.19249372,0.044525404,-0.11808372,-0.13363154,-0.04632169,-0.030122733,0.008680044,0.06301848,-0.0031374842,0.0051981485,0.12429751,-0.18293162,-0.024649963,-0.012403337,-0.16158289,-0.17763594,0.0019382858,-0.0034640136,0.028684482,-0.17303742,0.118231334,-0.05487965,-0.1593056,0.028577944,0.111213006,-0.06643336,0.116905175,-0.16581616,-0.026757173,-0.25365284,0.13936535,-0.00096534315,0.023303486,-0.10814717,-0.25150532,-0.48260266,-0.016682288,-0.24894884,-0.19090746,-0.34371504,0.13246185
-0.13528802,-0.01334518,0.09871755,0.37726513,-0.035985805,-0.14500596,0.020780962,-0.13624412,-0.07796407,0.097145125,-0.06151756,-0.26649797,0.040806986,0.16635679,0.019406907,-0.046448484,-0.4092498,-0.19179572,-0.1429947,-0.095343016,0.033105314,-0.2579617,-0.091354094,0.20011021,-0.04167783,-0.021307684,-0.060503915,0.06764836,-0.059457257,-0.09081865,-0.06569447,-0.15057151,-0.22397766,0.10488462,0.08469398,-0.022273516,0.14736703,0.10753857,0.054780193,0.08525615,-0.005504813,0.078512564,0.058562584,-0.16556877,0.08881569,0.22650169,-0.021021219,0.13008837,0.03131708,0.07513241,0.11303151,0.12001759,-0.17282589,0.07326228,-0.10218395,-0.04430999,-0.004299059,-0.36430588,-0.27976766,0.07275615,-0.08526002,-0.1601406,-0.29808137,-0.06938597
-0.03693819,-0.046131898,0.022641318,0.10083975,-0.23335826,0.0019720942,-0.09507347,-0.026231961,-0.1519772,-0.011422707,0.0021835617,-0.12985913,-0.043254502,0.056158908,-0.20107111,-0.010342926,-0.055293966,-0.16679807,0.1132328,-0.008548136,-0.020943735,-0.054606307,-0.088488236,0.15141527,0.18361033,-0.0023232084,0.15934122,-0.13681102,0.0020147408,-0.09461057,0.18460599,-0.17308821,0.05286205,-0.11239613,-0.13004132,-0.16170667,-0.094510004,-0.14155193,0.09280461,-0.0745383,-0.112474754,-0.039478004,-0.018845588,0.15008475,0.039397147,0.090410836,0.103880785,-0.15871367,0.084401235,0.057128936,-0.15742515,-0.123679005,0.21907309,0.08594673,0.013502059,-0.07769469,0.052839734,-0.014592352,-0.123132944,-0.09810217,0.14940879,0.017689483,-0.14976212,0.11683832
0.025612043,-0.23259386,0.029294843,0.06594537,0.0348766,0.0582594,-0.17380063,-0.011174234,-0.13846493,0.019375553,-0.039446518,-0.2138251,-0.051705033,-0.15203807,-0.06343963,0.13000815,0.031298768,-0.050656814,0.100697264,-0.11073192,0.14227128,0.200184,0.014293253,-0.08512264,0.05654033,-0.11067992,-0.15348992,0.08632226,-0.13222715,0.046816137,-0.22517912,0.10199886,0.06372571,0.00617472,0.0063872687,0.058548413,0.05191144,-0.14743438,0.029871665,0.06487765,-0.10616976,0.17327803,0.20224957,-0.033903856,-0.0038295214,0.036252916,0.08463794,-0.082696036,0.01543088,-0.09501459,-0.06741655,0.066358864,0.076449364,0.25812364,0.09906748,-0.23886317,-0.014621139,0.1742849,0.1490663,-0.22124237,-0.046006143,0.22720782,0.2084992,-0.020926658
-0.16510382,-0.031935863,-0.058302153,-0.10951211,-0.006394721,-0.015158642,-0.0059660105,-0.1127758,-0.13084379,0.051775347,-0.16593078,-0.01409773,-0.11807454,0.0012900175,-0.09715004,0.0065610865,-0.011275854,-0.18820834,0.035778265,-0.17334872,0.100729205,0.026878728,-0.19748412,0.014929391,-0.23853084,0.047042053,-0.10340072,-0.05875504,-0.24574314,-0.12274814,-0.23110844,-0.0944503,0.071269505,0.061082218,0.036901888,-0.22950825,-0.12898059,-0.029979998,0.1833241,0.06526988,-0.18255451,-0.1444851,-0.044129737,-0.22800902,0.085121326,-0.13705988,-0.06666589,-0.07634831,0.11665244,-0.007674427,0.16363879,0.027249753,-0.07142364,-0.09700789,0.0067526577,0.06716631,-0.058393013,-0.12650955,0.06146346,0.088708006,0.07870757,-0.11706993,0.064651705,0.15847829
-0.13997012,-0.0507946,-0.0036527077,0.019405155,-0.037075575,0.038338132,-0.21233243,0.10522207,0.036197953,0.0033940775,0.21183439,-0.28858626,-0.040716104,-0.07960269,-0.20365818,-0.1386625,-0.10137681,0.06023451,-0.0005821624,0.11654951,-0.03522545,0.12851962,-0.19073187,-0.3123972,0.10606831,-0.11821953,-0.17463864,-0.017781457,-0.2409579,0.07770307,-0.18736254,-0.14352445,-0.047955893,0.05094819,0.034426592,0.086990714,-0.055369098,-0.11771971,0.1015837,-0.022229519,0.06857446,-0.0980702,0.06579258,0.08100805,0.08003638,-0.08120449,-0.22176735,0.007228366,0.049470954,0.02241776,-0.15236506,0.08557314,0.08072296,0.09234891,-0.032271434,-0.19276808,-0.006790164,0.15138051,0.15472434,0.00012820799,0.10941156,-0.111451745,0.16268471,0.02661889
-0.048137236,-0.23856907,0.16667403,0.28920734,0.09938946,-0.111220814,0.17951359,0.10459884,-0.006052535,0.05206994,0.05067142,-0.041757036,-0.46573323,0.0015442913,-0.15699938,-0.14168331,0.24144149,0.069009215,-0.01582155,-0.030844362,-0.12982985,-0.023333473,-0.07581097,0.26822585,-0.023375055,-0.025981724,-0.11278149,0.08443666,-0.23249626,-0.023579331,0.50162226,0.10624787,0.063184984,0.09568048,-0.10159281,-0.14083594,-0.113453515,-0.15701582,0.120723985,0.22263542,-0.17689459,-0.022019284,-0.061878763,-0.18145797,0.1658141,-0.053588375,0.102961846,0.16433467,0.12784596,-0.4544721,0.0055010896,-0.025954584,-0.04011631,0.006264845,-0.21869306,-0.21409489,-0.13443051,-0.04616507,-0.024640623,0.14654045,-0.17591086,0.12071861,0.014448401,-0.019129805
-0.17302184,-0.18453781,0.04473137,-0.20279507,-0.22387406,-0.042265482,-0.06570487,0.012428733,-0.10375805,-0.060516063,-0.13969764,-0.1483875,-0.043539457,-0.07811029,-0.13683811,0.09656658,0.05946653,0.09490654,-0.089716874,-0.007477551,0.030486206,-0.07177465,-0.037913874,0.0788627,0.106964104,-0.1936666,-0.17899618,-0.015183806,0.10564778,0.009584592,-0.24912995,-0.15022981,0.07972883,-0.021079019,0.101034254,0.08078322,0.058976013,0.028225983,-0.064821735,0.1034636,0.13356519,0.030602207,-0.05293825,-0.06564509,0.06810166,0.048954517,-0.07202316,-0.24658854,-0.19866125,-0.09747079,0.13207895,0.034484506,0.062231187,0.07091247,0.008564797,0.10662507,-0.14935471,0.038731143,0.06040149,0.012454558,-0.050132245,-0.13296084,0.016863316,-0.15426719
0.06612686,-0.096131094,0.05952962,-0.0988665,-0.05276382,0.104770705,-0.08144655,0.12333648,-0.13872334,-0.026984368,0.19947314,-0.06045185,0.08740464,-0.15342636,0.0114732925,-0.1682512,0.14781968,0.15831296,-0.12253009,0.094887234,-0.005120106,-0.112707935,-0.12626202,-0.06886728,-0.033089276,0.128709,-0.12257561,0.037300564,-0.08218683,0.052125737,-0.020037387,-0.18560961,0.17820457,-0.19484252,-0.14428668,-0.05227565,-0.105724044,0.12063052,0.17092083,0.12293637,-0.08093439,-0.09153372,0.11715171,0.13006225,0.06633993,-0.17088178,0.0317858,-0.16947624,0.025490815,0.11379585,0.0524574,-0.17993051,0.11558786,-0.054276843,0.00993413,-0.13192654,-0.16893867,0.02292758,-0.11033424,-0.16329503,-0.076914616,0.25356886,0.17793466,0.06149196
-0.09869596,-0.017008495,-0.035211317,-0.12944478,0.1365554,0.5656066,-0.1357304,-0.20643166,-0.06551139,-0.093928315,-0.22630233,-0.05720703,-0.5323235,-0.04355558,-0.21803196,-0.06084158,-0.22336347,0.06131889,-0.10067835,-0.35933143,-0.024336308,-0.014758186,0.10012262,-0.04948466,-0.24461026,0.089133516,-0.16236839,-0.032560755,-0.043938454,0.15479301,0.02458606,0.07963542,-0.16273057,-0.088098176,0.08577772,-0.23312937,-0.18959537,-0.035141308,-0.36703217,-0.28406313,-0.08686011,-0.07481517,-0.22150344,-0.3325967,-0.34594625,0.08891042,-0.2033553,-0.058600493,0.28778332,-0.6253667,0.02463254,0.034348536,-0.14870088,-0.2469072,0.12432901,-0.18525678,0.007675935,-0.022736112,-0.0059468905,-0.12408917,-0.06604653,-0.15082403,0.16178209,-0.11345742
-0.062645584,0.04535177,-0.034178995,0.04343979,0.09697292,0.016115826,0.080933824,0.048037976,0.08487485,-0.0629103,-0.05812511,-0.14813077,-0.04068689,0.057891905,0.028005728,-0.053685717,-0.014622935,-0.1404099,-0.122639865,-0.06525348,-0.031194283,-0.25261495,-0.10601405,-0.16929227,-0.026448654,0.050995246,-0.26603037,-0.1336135,-0.14468217,-0.17222002,0.1511761,-0.14925733,0.007878013,0.055333123,-0.0893764,-0.019447923,-0.14158647,-0.011980604,0.017631318,-0.19935955,0.036715005,7.151962e-05,0.098415956,0.048092827,0.13400991,-0.047264323,0.029113278,-0.07615657,-0.11907606,-0.05230452,-0.13487181,0.13069521,-0.12015657,-0.07772855,-0.0013170468,-0.20010807,0.058436725,0.013217533,-0.15031375,0.04447357,-0.102831155,0.0773229,-0.20589061,-0.1670757
0.11397498,-0.041004404,0.081336945,0.12706037,0.04672523,-0.06468248,0.081333324,0.07276184,0.058190193,0.02851311,0.1447828,-0.080978505,-0.14610258,-0.16537346,-0.09159524,-0.09705892,-0.11299301,-0.077096894,0.019028747,0.022996863,0.07584904,-0.0126144625,0.14391048,-0.22959234,0.11018415,0.018087214,-0.16882977,0.013649102,-0.07169994,-0.086346194,-0.057701983,0.057589434,-0.040010326,0.033323642,-0.1030058,0.009645785,0.13627169,-0.11910815,-0.023356328,0.18927817,-0.10408744,-0.09644735,-0.12855485,-0.10173218,0.0015993828,0.09170321,0.044943266,-0.032293487,-0.106775746,0.22219637,-0.021774223,0.12048465,0.052684285,0.33887652,0.11934532,-0.055769794,-0.026402026,0.099632844,0.12184102,0.02699416,0.020914618,0.03476881,-0.03384537,-0.05932788
-0.14384803,-0.20860979,-0.23257282,0.0439761,0.13130441,-0.10708463,-0.108786,0.06944079,0.10524479,-0.004331971,0.24116611,0.08570538,-0.21532331,-0.08149019,0.059498463,-0.03767151,-0.014553816,-0.07018634,-0.018362915,-0.16964014,-0.103601106,0.17469159,-0.0013201179,-0.19827735,0.26249123,-0.03380468,-0.17879319,-0.014278887,-0.23482022,-0.10991944,-0.051513765,-0.17560999,0.10883334,-0.0071396288,-0.029596172,0.0046870587,-0.19756146,-0.019723127,-0.04511869,-0.03539398,0.11766701,0.11154169,-0.18100052,0.08416222,0.038229253,0.14110725,-0.2095696,-0.08024331,0.041283105,-0.02900918,-0.12274748,0.27220035,0.1609032,0.033636533,-0.14185734,0.089049615,0.06836699,0.14084238,0.11370859,-0.0051071774,0.09374898,0.10102383,0.12878215,-0.17930098
-0.09144654,-0.010352235,-0.10710411,-0.041090176,-0.1806836,0.10117949,-0.19416213,-0.08563603,0.06288011,0.07453028,0.08881571,0.028365357,-0.018955689,-0.11410956,0.057794813,0.1633883,0.0017438503,0.11686124,-0.095006324,-0.17775947,-0.08803073,0.08416236,-0.17385079,0.07613126,-0.08744475,0.00065114,0.019944089,0.089108646,0.003972814,-0.043320112,-0.081506565,-0.02308268,-0.10471105,-0.12041506,-0.0079723075,-0.19115627,0.05703988,0.06367408,0.17443779,-0.05022553,-0.18303776,-0.03132607,0.0748961,-0.042218417,0.09343896,0.044849694,0.03913355,-0.037068617,-0.11524182,-0.03316224,0.11447615,-0.086951196,0.09559568,0.06970039,0.021991653,0.07811789,-0.03731324,0.102514096,0.002063894,0.0017187666,-0.0041829427,-0.07907658,-0.0470674,0.030095628
-0.037017748,0.089310676,0.4485071,0.0024922674,0.08894413,-0.58953923,0.16792859,-0.11880118,-0.1492026,-0.08210169,0.12890093,-0.28198072,-0.37002116,-0.120111704,0.096001856,-0.024303513,-0.22607486,0.06542424,0.116847,-0.19972624,0.000391379,0.03164749,-0.043226227,0.37067133,-0.054337204,0.078269735,-0.20327291,-0.16431788,-0.016267885,-0.19775248,0.21605624,0.12755837,-0.032032445,0.026700107,0.09207143,-0.14143331,0.437248,-0.12418883,-0.06638149,-0.046367873,-0.017666979,0.051094737,0.013863702,0.043001022,-0.14210296,-0.08703317,-0.116354026,0.03678441,-0.084214926,-0.061495695,-0.09142213,0.15455018,0.0762992,-0.22420178,0.1430073,-0.12652595,-0.20235626,0.21256094,0.057923682,0.00724949,0.09169823,-0.12867159,-0.13874778,-0.056936122
-0.16328575,0.029552853,-0.22199765,-0.0634377,-0.109097354,-0.0530751,-0.0083793355,-0.14005163,-0.18859267,-0.11645821,-0.09142059,-0.033924982,-0.29670858,0.07420912,0.0928667,-0.043052785,0.029263249,-0.14636758,-0.06771883,-0.0031719413,-0.08164717,0.12292662,0.09885728,-0.010678794,-0.05804693,0.079297975,0.13985988,-0.1524637,0.08415214,-0.07897802,-0.23167594,-0.12865214,-0.20610851,0.1243882,-0.11104851,-0.030001217,0.039517116,-0.1680665,-0.23513028,0.042154334,-0.16031355,-0.057366077,0.00011002985,-0.16055375,-0.08294685,-0.0056157927,-0.052661993,-0.23320648,-0.094292745,-0.06818088,-0.058885425,-0.00773996,-0.089211725,0.022698687,-0.06293344,0.07368713,0.109099075,-0.22332424,0.019836228,-0.115966424,0.06945533,-0.11138976,0.06734941,-0.07387842
-0.027562542,-0.13198991,0.03178504,0.04703326,0.03318106,0.23160249,0.031365033,-0.008764759,0.03277095,0.03092819,0.111418664,-0.057697978,0.11232886,-0.17139848,0.18262753,-0.14489543,0.13913086,-0.07916404,-0.12161651,0.089835644,-0.013039418,0.11579117,-0.19102001,-0.09472657,-0.02114079,-0.019466843,-0.103499725,-0.011810676,-0.16842006,-0.13197945,0.10454649,0.05079875,-0.10987354,-0.15826358,-0.04943891,0.1392877,0.0464391,-0.002582098,0.039906215,-0.076350495,-0.11001868,-0.0077392953,-0.24726884,-0.23757406,-0.114338815,-0.11123508,-0.18429098,-0.22419354,-0.20903587,0.0016977024,0.10994356,0.052150413,0.14545679,-0.050998814,-0.18463527,0.1388095,0.07662513,0.064691596,0.022878088,0.0244221,-0.094991826,0.19548249,0.16960496,0.040109385
