0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
-0.007595456,0.10729606,0.044193618,-0.03531027,-0.04191782,-0.11721138,0.090662204,0.0049646273,0.04542342,0.050758705,0.008170674,0.1148577,0.09549099,-0.070504315,0.10954224,0.002027732,-0.07592278,-0.12906791,0.12623456,-0.022629982,0.06557615,-0.14038476,-0.11024789,-0.03037133,0.120049745,-0.07177675,0.14391513,-0.06121606,0.04416163,-0.05234238,0.060979124,0.030891709,0.02987992,0.0067037833,0.04400679,0.019011658,-0.08290317,-0.008035482,-0.08119877,0.10163791,-0.00895947,-0.01602204,-0.015293628,0.038651157,0.073369615,-0.14276531,0.06698192,-0.08677629,0.068467215,-0.108104415,-0.0070282635,-0.14619559,-0.056972604,0.11392595,0.12566577,0.1106856,0.07661384,0.019482367,-0.11613937,0.0565752,0.11570782,0.12958527,-0.027708387,0.10393467,-0.13790713,0.084563844,0.10055721,-0.09259854,-0.11088372,-0.09056278,0.0012295736,-0.037708897,-0.021016505,0.034048837,-0.011736599,-0.028428692,0.053920753,0.12105349,-0.1150106,-0.117031604,-0.0884071,0.13183762,-0.0046701985,0.094846435,0.11497849,-0.0105820075,0.042807005,0.015073726,0.058517616,-0.11044689,-0.0397357,-0.017445223,-0.12890583,-0.018787084,0.08231473,-0.13175406,0.046324175,0.12863377,0.14139839,0.06887008,0.082257636,-0.043331955,0.009564339,0.06318491,-0.11699661,0.005776,-0.1474177,-0.06799279,-0.13805503,-0.13476367,0.09773129,0.09561456,-0.11629854,-0.10794571,-0.04473264,-0.014741926,-0.10141517,0.018612675,-0.05148369,-0.12007835,0.06501407,-0.13790749,-0.12798184,-0.10038454,-0.034147616,-0.03137285,-0.05721022,0.028057655,0.059703942,-0.033606846,0.07104691,-0.1346599,0.103866845,0.12353726,-0.07297514,0.117853336,-0.014138852,0.06724428,0.09174612,0.02246139,-0.0779182,0.06805394,-0.066883035,0.08402247,0.0052569164,0.029306695,-0.09803717,0.11654557,0.114341244,-0.01278309,-0.10876314,0.13069685,0.034974787,0.04738624,-0.14575839,0.04230781,-0.09456424,-0.04715147,0.015286151,0.013206626,-0.026788728,0.049285587,0.087947786,0.010347821,-0.021772396,0.051220197,0.038879257,0.10201283,-0.0285315,0.11814378,0.0033290396,0.12757583,0.020914808,-0.14644445,-0.033893794,0.07895601,-0.019771527,0.07137261,-0.11539545,-0.09304267,-0.053530328,-0.020526681,-0.10719587,0.0019638413,0.14065664,-0.041299623,0.08208415,0.024612939,0.07336281,0.031682614,-0.116047814,-0.032443937,-0.0307231,-0.063705064,0.08463478,-0.05797515,0.009941374,0.079911806,0.1024817,0.11411813
-0.3962948,-0.38158217,-0.1264896,-0.25846568,-0.10218548,0.21788408,-0.2494848,-0.099452175,-0.4977311,-0.40741405,0.30336726,0.06015535,-0.5427778,-0.3977303,0.21279001,0.034689713,-0.020395683,0.05355667,0.028475821,-0.18724404,0.13342442,-0.050314043,-0.2847817,-0.1745351,-0.270348,-0.13152112,-0.15949392,0.10157449,-0.025763368,-0.28473452,-0.21885207,0.06397775,0.118952885,0.008335772,-0.06201359,-0.16762021,-0.1354594,-0.18887176,0.10607502,0.23604211,-0.535156,-0.48353937,-0.46807548,-0.1783845,-0.41204605,-0.012038005,-0.46517986,-0.2578836,0.14414865,0.050119564,0.1466331,-0.26522228,0.12140513,-0.046326406,-0.16326536,0.054599438,-0.01959559,0.034367952,-0.43408525,-0.25761855,0.05024843,0.048888482,-0.21333699,-0.18836753,0.23756638,-0.099930935,0.05077977,0.003628202,0.01143445,-0.31192926,-0.013674906,0.0025857138,0.051651638,-0.2664322,-0.06693462,-0.0035109292,-0.08012371,0.04986927,0.12776613,-0.15488291,-0.15810709,0.13756977,0.041073322,-0.12793845,-0.010653363,-0.10612818,0.19483866,-0.068606995,0.22286864,0.17967726,-0.49539563,-0.2758823,-0.4981035,-0.0053458265,0.0033910978,-0.014832245,-0.004951021,-0.092905186,-0.06362694,-0.08189802,0.1722491,0.20287141,0.17658512,0.46333733,-0.11119324,0.055790078,-0.3238339,-0.10945812,-0.45130232,0.35806078,0.24355076,0.10461699,0.41533434,-0.34828067,-0.24341929,-0.49759609,0.15158647,0.3186662,-0.16240552,0.13497591,0.12913497,0.11841576,-0.5639623,-0.043934744,0.3620177,0.18220136,-0.42156333,0.08058108,0.009259364,-0.40408558,0.21018879,-0.037845727,0.078801475,0.039897624,0.07542979,0.2005718,-0.105093084,-0.37715092,-0.015133373,-0.18748757,0.48030975,-0.2974742,-0.36015686,-0.084471844,-0.34548306,-0.06309762,-0.14133438,0.21430734,0.17062111,-0.05408041,-0.2330349,-0.35271135,-0.03632754,-0.19762044,-0.2548897,-0.00066359696,-0.20916702,0.07527365,-0.48328874,-0.41136047,0.066869676,-0.13730733,-0.44765228,-0.5374121,0.29726326,-0.06250281,-0.13641746,0.40505743,-0.049633183,-0.18847474,0.17554434,0.07869188,-0.06037058,-0.4344673,-0.27838993,0.14153334,-0.28941274,-0.003663455,0.13927571,-0.3845198,-0.21701612,0.08794089,0.121971205,-0.22939791,-0.21474573,-0.051783614,-0.072807394,-0.3194691,-0.04150348,0.35511982,-0.3432728,-0.45393297,-0.46079132,-0.1994411,-0.2598861,-0.0132541,-0.5290741,-0.19148095,0.11411459,0.035240326
-0.04328721,-0.4245116,0.025929121,0.036323097,-0.21230826,-0.21882035,-0.092972815,-0.0759806,-0.6120073,-0.1846495,0.35091728,-0.0032425823,-0.60527116,-0.19252205,-0.40518382,0.07734771,0.1493135,-0.013763706,-0.01601943,0.11194848,-0.118347734,-0.04874227,-0.028434828,0.20748557,-0.018002214,-0.26456574,-0.335539,-0.05543216,0.15971322,0.025796823,-0.19570845,0.30887467,-0.15846111,-0.24415109,0.17588365,0.17589599,-0.36968505,-0.099705994,-0.21293841,-0.48101094,-0.18811983,0.10458664,-0.12250351,0.1283231,0.07724521,0.00909386,-0.042730648,-0.05600825,-0.09323703,-0.45079017,-0.049358536,-0.3022408,-0.097122855,-0.18161643,-0.085676044,-0.42637175,0.029154839,-0.17589472,-0.2954507,-0.13505213,0.16550162,0.24824597,-0.29487404,-0.15128559,-0.1971909,0.14363043,-0.10449885,-0.059308235,0.09249849,0.40926197,0.21944994,0.035703596,0.0103209475,0.51192546,-0.1844673,-0.008954655,0.014967126,-0.21503238,0.028610988,0.39785823,-0.039193306,0.17249723,0.16997908,0.011359318,0.15314141,0.1941073,-0.059228595,-0.26962844,-0.10156368,-0.42488506,-0.303885,-0.047183137,-0.31804246,0.16515186,-0.33450738,-0.035561837,0.009775422,0.031627603,0.12284046,-0.28836775,-0.13346829,-0.1757288,0.124815956,-0.015228187,-0.16248743,0.53768224,-0.01994548,0.056736913,0.03522011,-0.20134245,0.25040457,0.12253626,-0.28832605,0.07077505,0.5036371,0.009671602,0.2512915,-0.002414801,-0.1523966,0.26870278,-0.015168193,0.03169218,-0.014861128,0.3168386,-0.16562146,-0.12370841,0.40455067,-0.16779979,-0.17987284,0.23671731,0.1446934,-0.2871632,0.18230854,0.47005588,-0.38071182,0.3784017,-0.15424272,0.08918818,0.23011847,0.35007754,-0.19983494,0.089405894,0.39786148,0.74115753,0.113937974,-0.09525608,0.11680413,-0.27922866,0.061300997,0.042514868,-0.44220012,-0.57121813,-0.05585056,-0.16222893,-0.110419564,-0.55755067,-0.044846922,-0.14928983,-0.45611462,-0.17851645,-0.02873118,0.13086136,-0.121151395,-0.32851332,-0.602912,0.012205806,-0.08117324,-0.11546067,0.17708452,-0.14397731,-0.042578984,-0.011791006,-0.13010482,0.19812405,-0.26700535,-0.20979041,-0.14789543,-0.2546649,0.082154244,0.25766632,-0.15376236,0.20634978,0.0783807,-0.0070703486,0.4384053,-0.05031551,-0.28438926,-0.43502542,-0.33245784,-0.6879804,-0.40601155,-0.5003454,-0.6160608,0.22306022,-0.3767648,0.099858895,-0.48858997,0.0029180436,-0.052867882,-0.50136393
0.07812127,-0.15032612,-0.027396727,-0.20593382,-0.029160531,0.28389174,-0.13813281,0.08783673,0.081705086,0.16225705,0.164226,-0.29616326,-0.15133841,0.041544944,-0.25055996,-0.27679136,0.004503732,-0.00987801,0.15686454,0.16329859,0.12847905,0.041864797,0.12168833,-0.0125365695,0.1946622,0.20364079,-0.03772067,0.1382478,-0.121961035,0.12333511,0.040947955,-0.29679352,-0.13866696,0.031159095,-0.05153941,0.18275046,0.14378613,-0.05113777,0.10250882,0.17115614,0.24679197,0.08215883,0.06306867,0.1384953,0.11740919,-0.33262032,0.09645273,-0.13146085,0.046349183,0.0993694,0.05130451,-0.1214841,-0.18418479,-0.20448445,-0.06759221,-0.06782932,-0.16691771,-0.06771559,-0.016274676,0.22350019,-0.08513628,-0.06956399,0.09894031,-0.22001538,0.2604968,-0.102779575,0.12585178,-0.32203713,-0.14761344,0.009474005,-0.1058332,-0.089223824,-0.15730032,0.2621741,-0.08764837,-0.089122824,-0.21158087,-0.290993,0.030201081,-0.22267668,-0.24502428,0.19322924,0.029086698,0.29606035,-0.03925912,-0.41145134,0.1768514,0.055991296,-0.17903112,0.18363275,0.1660231,0.088536166,-0.24405,0.13466826,0.07145663,-0.20229657,0.275643,-0.014556029,-0.18791713,0.06670621,0.20139292,-0.14091879,-0.048301723,-0.067621715,-0.14225216,-0.061849587,-0.08221545,-0.012300115,0.11767139,0.07735199,0.17051148,0.3119452,-0.20728666,0.07259474,0.05771181,-0.06763591,0.101428516,-0.08569598,0.011658359,-0.10460115,0.25689447,0.0056856866,-0.10029834,0.18204993,0.117630154,0.18894911,0.04740116,0.19534348,0.16991383,-0.08841571,-0.23795097,-0.09206103,0.17703834,-0.046829432,-0.011242625,0.23701629,0.018526321,0.14529334,0.09459501,-0.10470732,-0.21069442,0.14733472,-0.12305237,-0.16433159,-0.100027815,-0.14147322,0.058103517,0.16842042,-0.052544806,-0.038847182,0.086080745,0.1846331,-0.14086094,0.052780256,0.27996805,0.28385192,-0.045172576,-0.022239128,0.047248743,0.5302182,0.03172764,0.08737725,0.121605754,-0.034600884,0.15820047,-0.14577106,-0.053387124,-0.26626137,-0.27475768,0.049245488,-0.10483105,-0.081786044,-0.12270295,0.027171385,0.06772632,0.19256799,0.08746272,0.0627553,0.010612828,0.03844591,-0.15166272,0.23848043,-0.07015682,0.2063101,0.044605624,0.3624801,0.058564283,0.01838169,-0.16282518,0.3085518,0.23569667,-0.0719084,0.15077455,0.33581132,0.062117357,-0.22651878,0.100166626,-0.23159298,-0.29688597,0.23003861
0.16175397,-0.06392203,-0.20498325,-0.2554579,-0.4658816,-0.18369915,-0.5657783,-0.2552638,-0.15324368,-0.13932218,-0.06254251,-0.5655148,-0.18589693,-0.2385787,-0.4376078,0.25992268,-0.5021306,0.08453592,-0.5230109,0.4088481,-0.5004548,-0.18868552,0.012219688,0.0021061637,-0.054311026,-0.0064222612,-0.3525835,-0.062772445,-0.3983045,-0.32064444,-0.42476067,-0.33912793,-0.046490688,0.45928922,0.36949056,-0.41307294,-0.25313732,-0.03002929,-0.2694535,-0.5451281,-0.09034193,-0.074845076,-0.3253732,0.1953306,0.25371346,-0.26358688,-0.28815627,-0.2354692,-0.19490722,0.14011382,0.3142253,0.07960588,-0.02354607,-0.1127412,-0.17748982,-0.12503429,-0.095272824,-0.040272918,-0.09255427,-0.06928361,-0.049507774,-0.33090132,-0.19477542,-0.1101044,-0.4139216,0.28854275,-0.12785885,-0.17606674,0.13689314,0.24697043,-0.044279344,-0.19882007,0.21793115,0.04152169,0.15862994,-0.14205053,-0.23036195,-0.18121505,0.007217336,0.07950112,-0.27374506,-0.28645572,-0.19217229,-0.05253295,0.041956037,-0.30653608,-0.19097745,-0.05207125,-0.15996706,-0.23552182,-0.023318103,-0.2509636,0.043480974,-0.0393264,0.5492378,-0.12363854,-0.16433436,-0.21655929,-0.2428638,-0.053919572,0.063052036,-0.0076080007,0.045768704,-0.0011272151,0.123148896,0.022812877,-0.031714942,0.035561096,-0.058814134,0.035719052,-0.069683775,-0.08584028,0.066823855,-0.28180155,-0.17650953,0.14084905,-0.12250987,-0.0031380185,0.021994283,0.15522867,-0.054146152,0.07549356,-0.0133528095,0.24702078,-0.074673876,0.03864591,-0.1712101,0.19055477,-0.097939834,0.093697876,-0.056337785,0.09465166,-0.08257938,0.1596564,-0.0325588,0.068415895,0.15712374,0.105184756,-0.043451663,-0.053695805,0.20922656,-0.0064750505,0.12756348,0.39146307,-0.3055187,0.077729575,0.0008651267,-0.064822115,-0.066762835,0.19508357,0.25189224,-0.025831483,-0.019647218,-0.14386413,-0.18389066,-0.20920728,-0.36447254,-0.1683286,-0.15184216,-0.04817296,-0.3266681,-0.47386158,-0.1081009,-0.19809511,-0.40212232,0.41982216,-0.087674774,-0.22710276,-0.18774776,0.42659482,-0.122360736,-0.35580465,0.3033686,0.17323917,-0.31075495,-0.19373676,-0.37299636,-0.20919523,-0.3524716,-0.40720886,-0.34200647,-0.2775769,-0.4834398,0.29312116,0.28163883,-0.61380666,-0.26145568,-0.4887942,-0.3865407,-0.43523538,-0.08065744,-0.14548728,-0.26265052,-0.29137835,0.28089666,-0.12996083,-0.25374582,-0.11499257,-0.15049168,-0.46538532
0.2722882,0.69660735,-0.07009976,0.1797205,0.1853648,-0.14296998,0.18821521,-0.04216329,0.41580203,0.63164634,-0.31030545,0.00902898,0.6487766,0.58743143,-0.37624836,-0.05016361,0.090977855,-0.2753005,-0.15046464,-0.026081305,-0.20137966,-0.18427788,0.049955186,0.1829151,0.2074329,-0.140985,0.2138256,-0.09432882,-0.17311105,0.27495542,0.49195603,-0.049175117,-0.10131868,0.18709409,0.21127005,0.24835025,-0.17081827,0.3618072,-0.08718223,-0.35802844,0.4802341,0.6463098,0.5773706,0.23473537,0.43916816,-0.1342909,0.449844,0.21238422,-0.10325812,-0.09176884,-0.18673138,0.29708877,0.0051375045,-0.03330872,0.011125616,-0.00058985694,0.12266639,-0.1830112,0.2184068,0.2829502,0.20287581,0.06309944,0.41839075,0.38020194,-0.340204,-0.034084138,-0.09479137,-0.11051744,-0.05423586,0.3560957,-0.096546486,-0.18903202,-0.046537172,0.384231,-0.07139863,-0.27095538,0.17129914,0.021529978,-0.1484036,0.22715269,0.36705378,0.026348652,0.02279136,0.23091426,0.19238283,0.09627371,-0.1817245,-0.05298607,-0.2858536,-0.09092974,0.48035532,0.21916738,0.47680536,0.24110962,-0.18396066,-0.1349737,0.09531838,0.12183067,-0.094875224,-0.32168767,-0.48130363,-0.4924542,-0.29694003,-0.40983483,0.057986427,0.26485777,0.391459,-0.10600219,0.7694115,-0.5355239,-0.120618075,0.080618374,-0.7663334,0.56623745,0.17821895,0.50467664,-0.055034343,-0.49604255,-0.13618626,-0.051828377,-0.077209815,0.18090439,0.5630656,0.20268324,-0.34329703,-0.30046177,0.58532304,0.1492848,0.03824974,0.2773739,-0.4021164,0.06425999,0.03122501,-0.05519186,-0.20418094,-0.00802285,0.17413215,0.34138536,0.1760837,0.5070209,-0.53249687,0.58408284,0.546345,0.07802184,0.5281887,0.38481507,0.49948156,-0.16778573,0.051970426,-0.2354491,0.2139434,0.50587493,0.08148556,0.17021948,0.1792067,-0.22229333,-0.02821248,0.08951132,0.50926036,0.4682105,0.08179167,-0.010148248,0.6744618,0.5239971,-0.27609688,0.38319737,0.045433063,-0.29331008,0.015516794,0.536107,-0.36164054,-0.08385581,-0.19833286,0.5056304,0.0850509,-0.35925645,0.21287055,0.051033005,-0.062794834,0.43065774,0.34696597,-0.040192217,-0.11235712,0.32188743,0.50603586,0.20658167,-0.065490045,0.39329135,-0.21218288,-0.2589734,0.29956865,0.5284481,0.46960983,0.24834156,0.1293661,0.008222893,0.42308414,-0.018332634,-0.14042729,-0.24247071
-0.18652175,0.015423956,-0.0054729567,0.0385778,-0.38727638,-0.018301696,-0.036616437,-0.11222964,0.1199455,-0.20009421,-0.07082706,-0.04886677,-0.21327133,0.18197392,-0.2151585,-0.14185645,0.0039950972,0.024250444,-0.06796988,-0.20251858,0.09076371,-0.17352036,-0.12858744,-0.23922338,0.12546021,-0.0072558755,-0.2803267,-0.1427126,-0.04436818,0.016262596,-0.1129284,0.16132043,-0.19508414,0.073609896,-0.27897802,-0.119948514,-0.08006638,-0.019897372,-0.24854177,-0.12516037,0.31052396,-0.038663574,0.11816387,-0.23564266,0.14953783,0.07608578,0.40533122,-0.14098178,-0.10054196,-0.17865735,-0.08728798,0.14417471,-0.058185212,0.20321913,0.08650866,0.17308062,0.03397147,-0.046903666,0.005906775,0.025984703,-0.1098517,0.28958616,0.25973815,0.19272347,0.047315255,0.00036248867,0.062440984,0.02779531,-0.11740685,-0.033747688,-0.07813514,-0.13100031,-0.2656767,-0.051307056,0.07203007,0.0029835561,0.04428731,-0.21077552,0.10702074,0.061283547,-0.01857256,0.054615926,0.009981333,0.08053468,-0.38067338,-0.0016528021,-0.21858896,0.06387531,-0.068269946,0.20074454,0.17623408,-0.06333041,0.31554434,-0.046047885,0.07101501,0.30666345,0.2942231,0.1722823,-0.29291984,0.079901285,0.4412465,0.19374683,-0.13651432,-0.26026204,0.012227644,-0.3331119,-0.01636294,0.011725234,-0.2119923,-0.075382575,-0.46965942,-0.026580228,-0.06255993,0.080660336,-0.028445145,0.66063154,-0.32896262,0.0713223,-0.17242733,-0.035002716,0.026471104,0.106780194,-0.0013848015,-0.22642405,0.06820195,-0.054517858,-0.09808395,-0.13607335,-0.110266104,0.0484919,0.04311642,0.1599968,-0.12210897,-0.16672328,0.5077015,-0.54052824,0.06650147,-0.19062096,-0.022866312,-0.0052629174,0.5066728,-0.052930526,-0.0087600695,0.037838914,-0.7241049,-0.010179771,0.10184322,-0.03274636,0.22704408,0.18796398,0.20846494,0.21280478,-0.122531995,0.123406865,-0.30102533,-0.16363631,-0.36581475,-0.16605969,-0.015848568,-0.15123662,-0.05583636,-0.23668538,-0.04618793,0.08964696,-0.04908538,-0.017269865,0.2655298,0.07002443,0.07363019,-0.3372609,0.22325212,-0.13314709,-0.13253094,-0.07821052,0.34955278,0.29189944,-0.20451444,-0.31959176,-0.0655881,-0.11378057,-0.289835,-0.13151757,0.035945173,-0.23215389,-0.24887662,-0.2900381,-0.078670196,0.059185125,-0.011225687,-0.067404225,0.048560314,0.2393046,0.03461132,-0.28821903,0.076292515,0.2383026,0.27045423,-0.034250405,-0.47065023,0.5666712
0.22169091,-0.28912005,0.20567301,-0.11465784,-0.026901491,0.12945795,-0.11302585,0.23092072,-0.14295758,-0.36566553,0.059566893,0.06740832,-0.58455205,-0.24593525,0.369005,0.035498712,0.116134696,0.21223907,0.19167161,0.004313115,0.27188557,0.050083328,0.05447093,-0.13534309,0.1862729,0.15693973,0.010317151,-0.049986172,0.2077123,-0.34689817,-0.20202234,-0.14262092,-0.030438652,0.0790371,-0.27812836,0.12177595,-0.029952317,-0.32785046,0.12022028,0.19072935,-0.07274441,-0.124980286,-0.43061405,-0.32067448,-0.24641782,-0.05780869,-0.30933458,-0.009848801,0.17975348,0.29889768,0.40750942,-0.22320205,-0.1355477,-0.013426313,-0.08987175,0.073496446,0.08785555,0.12646537,-0.3085156,-0.3094882,-0.037268203,-0.011818342,-0.16691022,-0.06794228,0.29434896,0.06308097,0.13102952,0.14400735,0.045073256,-0.23016362,0.13351497,0.065183476,0.03432632,0.07355532,0.14831196,0.34760082,-0.09712783,-0.050648004,0.20380619,-0.21280272,-0.21265446,0.006130219,0.19671896,-0.1647496,-0.057984564,0.10093675,0.18156947,-0.07510298,0.18860868,0.064208366,-0.051891834,-0.0011302141,-0.28422543,-0.22476323,0.32701224,0.16644767,-0.04403547,-0.13398723,0.16325532,0.3951218,0.25265777,0.26266283,0.055708487,-0.039642062,-0.3189302,-0.08855027,-0.06613046,0.05501745,-0.120935984,0.3124837,0.024858655,0.030634504,0.38370743,-0.4221525,-0.17011046,-0.19455934,0.09521226,0.21446219,0.09853212,0.04811398,0.0035368553,0.015029447,-0.47024137,-0.113445505,0.4387458,0.1891426,-0.2779033,0.064446636,0.12620191,-0.28738952,0.10867348,0.17030035,-0.018662516,-0.076356344,0.2393665,0.17749849,-0.13412152,-0.23317164,0.023673078,-0.1317274,0.12435816,-0.23581952,-0.27420238,-0.25987294,-0.47219357,-0.2093405,-0.40868056,0.15809877,-0.101424575,0.14147398,0.08468035,-0.24451993,-0.13624762,-0.01987252,-0.17296802,0.074618824,-0.18756124,-0.10603659,0.051933065,-0.4702395,-0.36863428,0.045719054,-0.44577032,-0.13485274,0.23470609,-0.39904737,0.16574155,0.17823645,0.026882477,-0.34126037,0.20781618,-0.12408254,0.32942072,-0.14060013,-0.14210753,0.025075814,0.028510995,-0.24090467,0.029193683,-0.05570341,-0.050127592,-0.02746241,-0.0087970635,-0.3737682,-0.19952975,-0.20967329,-0.20717484,-0.39751253,-0.18159485,0.02461075,-0.0035360323,-0.29842633,-0.2713515,-0.33761576,0.14216933,-0.15186974,-0.25540188,-0.019327594,0.14220619,0.09758709
0.24199274,0.5147843,0.20532589,0.18862857,-0.0138260545,-0.1363617,0.04289416,0.09806312,0.55719995,0.6183094,-0.24701485,-0.0660256,0.36110497,0.45960993,-0.38603348,-0.03925724,-0.056309592,0.014183458,0.17676069,0.03912144,-0.041966166,-0.03878279,0.16960964,0.022549944,0.3769786,-0.016587973,0.22912155,-0.05675609,-0.10566889,0.12816967,0.3206093,-0.020959692,0.029892173,0.20023078,-0.06753004,0.059913438,-0.11982174,0.20414847,-0.008228615,-0.2259639,0.47072983,0.46538702,0.4269584,0.14382586,0.34875152,-0.06682366,0.34183204,0.039861508,-0.13000531,-0.1072669,-0.1540288,0.58064014,0.048419323,0.08057112,-0.00983663,-0.05849619,0.0756405,0.047624312,0.52188593,0.54170626,0.21438985,0.07437945,0.6203616,0.5197964,-0.21150427,-0.108685374,-0.026877359,0.08534088,0.018295143,0.1789639,0.13469888,0.12816921,-0.0051673865,0.09367763,0.22295196,-0.0027900296,0.24558267,0.09806061,0.11124047,0.09788414,0.32464454,-0.15448827,0.00849563,0.10261494,0.14779966,0.13808917,0.005600052,0.095479965,0.025196042,-0.23572505,0.35084432,0.22856496,0.4481195,0.20309602,-0.09293978,-0.118511945,-0.0030379205,0.14970592,-0.06261926,-0.043298192,-0.3631923,-0.38034165,-0.00944202,-0.4354298,0.023723729,0.09370241,0.29516655,0.08891923,0.61048985,-0.59576076,-0.21769527,0.21379922,-0.53951675,0.6083927,0.061868545,0.3813957,-0.10437798,-0.22516361,0.09760397,0.10927899,-0.019417588,-0.09372524,0.5037359,0.24993025,-0.35862654,0.00761387,0.59561896,0.14895064,0.20919268,0.42747897,-0.3391976,-0.091776,-0.03621347,0.22808415,-0.029865822,-0.24372768,-0.10583494,0.3780374,0.08900174,0.22937278,-0.64300907,0.39866477,0.6055409,-0.10363674,0.39909184,0.08893248,0.15318906,-0.19180153,-0.04259406,0.10865528,0.46028858,0.5500835,0.10433566,0.15020818,-9.386908e-05,-0.2064041,0.21888788,0.14466853,0.8041389,0.59028,0.19073199,0.06369021,0.82005906,0.6465557,-0.26737732,0.37419462,0.0028347808,-0.28981528,0.052852258,0.28324825,0.021999959,0.02744866,0.013312881,0.5178651,0.37336913,-0.13778442,0.1596914,0.14128947,-0.031086907,0.3506348,0.40161264,0.021768056,-0.11155214,0.3819462,0.28147954,0.083846375,-0.15280297,0.2728918,-0.09072391,-0.29006687,0.46516505,0.4730033,0.71673304,-0.018624142,0.1903887,-0.05948943,0.4335659,0.22015397,0.026140122,0.043237362
-0.046181392,0.16018781,-0.28264815,-0.009337371,-0.04607847,0.09576603,-0.18699984,0.19870865,0.11919041,0.2561498,-0.065820895,-0.4443361,0.24419652,0.39322862,0.435924,0.05993112,-0.07525386,-0.22857934,0.09406487,-0.1668122,-0.22186682,-0.10611148,0.18448251,-0.10834817,0.1133977,0.07398016,0.26780143,-0.21268381,-0.2605175,-0.022648213,0.04453274,-0.44799682,-0.40718263,-0.45842385,-0.12058319,-0.28982085,-0.1500896,0.105974235,-0.3682506,0.36379734,-0.11060311,-0.12179906,0.38745517,0.12505546,-0.2748899,-0.34791213,-0.012468524,-0.2050184,0.0039822725,-0.1625109,0.017531525,0.12622078,-0.13589396,-0.08322726,-0.07717561,-0.05752093,-0.12086196,0.05232341,-0.06334906,0.08476788,-0.08249766,-0.42660064,0.024875447,0.23780134,0.35025662,-0.045861732,-0.04380668,-0.3165264,0.11837369,-0.10125245,0.036093432,-0.34275043,-0.27043298,-0.22430104,0.055460423,-0.107629724,0.017104695,-0.15022571,-0.16916093,-0.3779593,-0.18778883,-0.49997523,-0.33574083,-0.2933518,-0.09730411,-0.3731175,0.032563467,-0.09988182,-0.3135626,0.15646788,0.013517645,0.0011661191,0.023364848,-0.15744741,-0.089783095,-0.13818413,0.04887661,-0.39845,-0.44160378,-0.099291496,0.09099465,-0.3243069,0.22487256,-0.07622029,0.11233652,-0.12945886,-0.34761906,0.22429588,0.03672378,0.1357191,0.42523304,0.17053892,0.28487626,-0.38112944,0.091112114,-0.52780735,-0.29554427,0.24802783,0.043794226,0.29734278,0.52293533,-0.6068394,-0.47858584,0.2855407,0.39862984,0.25072464,-0.5283247,0.6229265,0.47300094,-0.45538488,-0.40662995,0.25719514,0.23278293,0.23308605,-0.57441884,0.30859905,0.056487627,-0.006290337,-0.43220896,-0.43238127,-0.120203055,-0.12352107,-0.3324576,0.10636057,0.17966035,-0.1582772,0.1224375,-0.51459944,0.39183867,0.13792582,-0.1182117,0.0067753606,-0.196624,0.08793741,0.028155126,0.10284125,-0.22247908,0.33533338,0.0037121996,0.3444393,-0.08822047,-0.5721076,0.3554787,0.051330596,0.017380258,-0.31789804,-0.20714827,-0.20596938,-0.031361643,-0.25952536,-0.30892855,-0.23690349,-0.13979422,-0.14705862,0.3076037,-0.33622634,0.024565168,-0.15693967,-0.40153125,-0.10092922,-0.36083767,-0.12804906,-0.43109977,-0.367151,-0.071604885,-0.44304448,-0.18491308,0.013172907,-0.40991086,0.2248107,-0.14127693,-0.05766491,0.23722,0.0006515274,-0.35723066,-0.28474852,0.15806188,-0.37525174,-0.29343215,0.016513513
