0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0.24357316,-0.0,0.0,0.0,-0.0,-0.4691843,0.0,0.0,-0.3646436,-0.6033502,0.3459796,0.011378557,-0.7276473,-1.8637697,0.0,1.1907026,0.06375077,0.21404323,-0.0,-0.0,-0.0,-0.24496242,-0.9553168,-0.0,-0.46731505,0.0,-0.3958585,-0.13607472,0.0,-0.0,-0.0,0.0,0.0,-0.08558762,0.0,0.0,-0.29439434,-0.05459808,-0.34714037,0.0,-0.810785,-0.0,0.0,-0.0,0.8291534,0.0,-0.21701781,-1.2776961,-0.2154261,0.0,-0.0,0.0,-0.0,0.033520285,-0.0,-0.0,-0.0,-0.0,-0.83496433,-0.0,0.44445327,-0.0,0.49154213,-0.030212643,-0.0,0.94886243,0.0,0.0,-0.0,-0.0,0.0,0.0,0.4559558,0.45930776,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.5624498,0.0,0.0,0.0,0.62106055,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.20012547,0.0,-0.9692668,-0.0,0.29401693,-0.0,0.0,-0.0,0.6237633,0.0,0.0,0.8174718,0.37006786,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.5918375,0.0,-0.19368665,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.38309827,-0.0,0.10018338,0.0,0.4354165,0.0,-0.0,0.0,-0.66891044,0.0,-0.0,-0.0,0.0,0.5791244,0.0,-0.0,0.0,-0.0,-0.0,-0.32370588,0.74274683,0.0,0.0,0.0,0.0,0.62922055,-0.0,0.0,-1.0860449,-0.0,-0.7576859,-0.0,-0.7737727,-0.42124528,-0.32882398,-0.1610715,-0.0,-1.1910964,-0.13022491,0.0,0.9791536,-0.0654098,0.05074522,-0.0,0.35967633,-0.0,-0.91929936,0.0,-0.0,-0.0,-0.18594429,0.14941229,0.0,0.0,-0.0,-0.0,0.0,-1.0210091,0.3972212,0.912574,-0.0,-0.0,-0.012183775,-1.0556763,0.0,-0.0,0.1255201,-0.0,0.0,0.11598141,0.0,-0.16527921,0.027536036,-0.0,-0.040401455
0.0,1.0020512,-0.0,1.178482,0.0,-0.0,1.303925,-0.0,0.6884405,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.5343849,1.0096002,0.0,-0.0,-0.0,0.46681568,0.0,1.5180174,-0.6926265,-0.0,0.50414866,0.0,1.333277,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.9467432,0.0,1.1000915,0.0,0.55796593,0.0,-0.0,-0.0,-0.23421441,1.6574466,0.0,-0.0,0.0,0.020100793,0.0,-0.0,0.0,-1.6003419,0.0,0.0,-0.0,0.0,-0.30249393,0.0,0.0,-0.016941974,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.6699156,0.5525004,-0.692928,-0.6167778,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.25671422,0.7277792,-0.0,0.55742574,-0.0,0.0,-0.0,0.49778622,0.0,-0.45209298,0.19611381,0.5158305,-0.17849591,-0.0,0.47901806,0.47381127,0.0074467193,0.35600355,0.3885201,0.71880215,0.0,0.0,-0.29872304,0.18007194,0.0,0.0,0.50859416,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.09217854,-0.0,0.0,0.79551333,-0.0,-0.031166019,-0.0,0.38538137,-0.0,0.0,0.0,-0.072507255,-0.0,0.0,0.04694728,0.9293801,-0.0,-0.0,1.3099157,-1.9367669,1.749393,1.7297132,0.0,0.92725706,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-1.8817854,0.43893516,0.0,1.1931136,0.0,1.2227049,0.0,0.2668419,-0.6410362,-1.1362444,-0.0,0.0,0.8586308,-0.0,-0.0,0.4012282,-0.0,0.0,0.0,-0.0,0.0,0.17516029,1.2762651,0.0,-0.44103244,0.5668661,0.0,-0.2716214,0.0,0.27941784,0.0,-0.58305764
-0.0,-0.0,-1.2832764,0.22170094,-0.0,0.7471969,-0.0,0.0,-0.47064388,0.0,0.0,-0.0,0.73592705,-0.0,-0.0,-0.021145584,0.0,-0.032095198,-1.5942767,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.3184606,-0.67336357,-0.5684448,-0.679792,-1.2223706,-0.0,-0.0,-0.0,-0.0,-0.23992442,0.81649727,-0.48581955,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.8119439,-0.22970894,1.2933903,0.0,-1.1710665,-0.0,-0.0,0.6008776,-0.0,-0.0,0.0,-0.0,0.6463038,-0.4480661,0.0,0.0,0.0,-0.0,0.618965,-0.0,-0.13934869,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.15595475,-0.0,-0.0,-0.0,-0.0,0.2747133,0.7549619,0.70612293,-0.0,-0.0,0.07230032,-0.0,0.0,0.0,0.4054071,0.8404323,0.0,-1.190625,1.466925,0.0,0.0,-0.0,-0.016019568,0.8617622,0.7447691,0.0,-0.3005354,-0.0,-0.1346079,-0.0,0.0,-0.7622604,0.0,0.72553414,0.0,0.0,0.45300537,0.0,-0.0,0.007551906,0.023438662,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.82152086,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.114285715,0.0,0.052732185,1.3301275,0.0,-0.0,0.0,-0.25005716,0.32924923,-0.2178929,-0.0,-0.38912174,0.43897676,-0.4786676,0.0,0.0,0.42498007,0.0,0.0,0.49519265,-0.0,0.3464378,-0.0,0.0,-0.5803964,-0.8621777,0.0,0.473424,-0.0,-0.0,0.826532,0.0,-0.0,-0.0,-2.0337348,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.1462334,-1.255513,-0.87994355,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6330074,0.3431157,0.0,-0.08065959,0.9212147,-0.27609673,0.0,-0.32049078,-0.75586116,0.63386,0.0,-1.8377905,2.0609221,-0.0,-0.0,-0.0
-0.0,0.0,-0.0,-0.0,-0.16353148,-0.031504095,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.6479529,0.8830558,-0.0,-0.0,0.0,0.0,0.6921761,0.0,-0.0,-0.0,0.0,0.0,1.7818705,0.0,-0.14169858,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.77039653,-0.0,0.0,-0.22515753,0.0,-0.0,0.0,0.0,0.06915711,1.4813585,-0.0,-0.0,-0.23365137,0.9321234,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-2.2680273,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-1.2466596,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0033677022,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.4166941,0.0,-0.85127795,-0.71488005,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.65898246,-0.0,-0.0,-0.41879296,-0.0,0.0,-0.0,0.72545093,0.0,0.0,0.48301366,0.0,-0.0,-0.0,-0.17761412,-0.33823386,-0.33204785,-0.0,0.63729316,-0.0,0.0,-0.09124248,-0.3070881,0.0,1.0132425,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.8852381,-0.7768608,0.122973144,0.0,-0.0,0.49010682,-0.0,0.0,0.0,0.2236416,-0.9803938,0.4465428,-0.16681872,0.10709356,-0.0,-0.0,-0.0,-0.33348912,1.0108668,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.05468541,-0.9211691,-0.0,0.0,-0.0,0.5711935,-0.9968792,0.0,0.0,0.0,0.0,-0.0,0.0,-0.11883789,-0.0,0.7623877,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.9139152,-0.0,0.4449155,-0.0,-0.0,0.0,-0.26162466,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.42954656,0.0,-0.6577612,-0.0
0.0,0.59207654,0.0,0.5712433,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.9488743,0.0,1.5090052,-0.0,1.5561434,-0.0,0.54563284,-0.43304154,0.0,0.4537387,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.8852527,0.47597173,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.11143264,0.0,-0.0,-0.0,0.050342597,-0.0,-0.0,0.0,0.0,0.0,-1.079439,0.0,0.0,-0.96408486,0.0,-0.0,0.9534001,0.68937194,1.1853002,-1.9885297,-0.0,-0.0,-0.97307354,-0.5428473,-0.0,0.0,-0.3394413,1.3607917,0.0,-0.0,0.0,-0.5669389,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.82175815,-0.0,0.0,0.0,-0.19126193,0.0,-0.0,-0.0,-0.89901835,-0.0,-1.1841182,0.0,0.0,-2.68775,0.0,-0.0,-1.1341423,-0.28570548,0.052788824,-0.0,0.0,-1.3421205,1.1359684,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.28650695,-0.6887789,0.0,-0.0,0.0,0.3377268,0.30713582,0.4259791,-0.0,-0.42096686,0.0,0.3254696,0.72621274,0.012645662,-0.0,0.01872165,-0.0,-0.9954987,0.0,-0.0,-0.0,-0.0,-0.0,-0.23706988,0.91686743,-0.47395158,0.0,-0.0,-0.15842092,1.1037562,-0.0,-0.20482153,0.86773485,0.0,-0.0,0.88848543,-0.0,0.24526635,-0.6588985,-0.0,0.0,0.7234768,0.0,-0.0,-0.0,-0.0,0.5755644,0.0,-0.0,-0.5686166,-0.0,0.019178063,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.050893113,-0.87096673,-0.18105662,0.013697357,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.6579735,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.9988151,0.0,-0.0,-1.9309505
0.0,-0.036262613,0.56293917,-0.0,-0.0,0.0,-0.23078617,-0.49637413,-0.6417208,-0.49278432,0.0,-0.11195571,-0.19276068,0.0,-0.0,-0.0,-0.40196005,-1.7244463,-0.13026127,-0.38177586,0.0,-1.1140136,0.0,0.0,0.0,-0.1810461,-2.0815833,0.0,-0.704855,0.0,-1.3396068,0.0,0.34705362,0.0,0.17350423,0.0,0.022929521,-0.23944269,0.0,0.0,0.0,1.1236206,-0.5046164,0.0,0.93771917,0.0,-0.0,-0.51328015,-0.09739179,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-1.4993044,-1.2691333,-0.0,-1.4609586,-0.0,-0.0,-0.0,0.0,-0.0,-1.0640299,0.0,0.0,-1.6043931,-1.1213106,-0.0,0.0,0.33589476,-0.20154493,0.035519585,0.15785518,0.0,0.4833579,0.0,0.0,2.8325133,0.0,-0.0,-0.42670912,0.18504612,-0.58573884,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.18087889,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-2.3098032,0.0,0.38548544,0.0,0.4314149,-0.0,0.0,2.198218,-0.0,0.0,-0.0,-0.0,0.0,0.5320979,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.8750646,0.0,1.4009776,-0.34327552,0.0,0.514951,-0.0,-0.0,-0.0,0.06365025,3.0248468,-0.6389142,0.0,0.7101374,-0.6509977,0.0,0.35332543,0.7571931,0.0,0.0,0.3999055,-0.0,0.0,-0.0,-0.0,0.020540053,-0.5235784,0.0,0.49351346,0.32846957,0.54968226,-0.0,0.0,0.0,-0.14833832,-0.99149007,0.77752227,0.0,-0.0,-1.1761197,0.45511702,-0.0,-0.0,-1.5825145,-0.0,-0.39796928,0.0,-0.0,0.0,0.0,-0.26368442,-0.0,-0.033765025,0.0,-0.66197574,0.0,-0.0,0.1176071,0.0,0.17114706,0.0,0.99668795,0.0,-0.79003406,0.5156192,0.045178983,-0.0,-0.0,0.0,-2.2211037,0.27476364,0.0,-0.46669275,-0.7009442,0.0,0.90307754
-0.0,-0.0,0.0,-0.23648208,0.0,-1.109761,-0.0,0.0,0.001224206,-0.0,0.0,-0.13809544,0.39277068,-0.0,-0.8862969,0.17449519,0.0,-0.0,-0.3162911,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.8560301,0.63731545,1.099087,0.0,1.0497177,-1.3727007,0.0,0.0,0.0,0.0,0.0,0.24392639,-0.83210444,-0.0,-0.4744117,-0.0,-0.0,0.0,-1.0644106,0.0,0.29857033,-0.2997183,-0.0,0.53376174,0.0,-0.0,-1.0011251,1.1875647,0.0,-0.0,-0.0,0.18834111,-0.17918168,0.0,-0.0,0.0,0.13359918,0.48294944,0.0,0.68840593,0.0,0.0,0.29020673,-0.0,-0.0,0.0,-1.319796,0.0,-0.0,-0.5625762,-0.0,-0.0,-0.65305966,0.7504484,-0.0,-0.0,0.0,0.0,-0.94062245,0.0,0.0,0.0,-0.0,-0.18249601,-0.0,-0.0,-0.0,-0.0,-0.2540195,-0.16640992,1.0132293,-0.0,-0.0,-0.93062407,0.0,0.28431326,-0.75503284,0.0,0.0,0.5369676,-0.17194974,0.0,0.0,0.58139545,-0.0,0.0,-0.99581444,0.0,0.0,-0.321446,0.009843658,0.0,0.054472934,0.3548505,0.0,-0.0,-0.0,-0.0,-0.0,-0.1624174,0.6198762,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.84691554,-0.032510277,-0.0,-0.13371092,0.0,0.0,-0.34916043,0.10523235,-0.0,-0.0,-0.20638977,1.1629586,-0.0,0.92158574,-0.0,-0.18806526,0.0,-0.0,0.0,-0.23263545,-0.0,-0.24265921,-0.26227438,-0.4902654,-0.0,-0.0,0.0,-0.0,0.041727286,-0.0,0.110990316,-0.0,0.2659812,-0.0,-0.0,0.0,-0.0,0.0,0.016296927,-0.5941283,-0.0,-0.0,0.0,0.97472745,0.0,1.4298116,-0.0,0.0,0.0,-0.77272975,0.0,0.0,0.24530838,0.0,-1.563173,0.0,-0.0,0.77657235,-0.0,-0.06898395,-0.0,0.0,-0.0,-0.0,-0.0,0.0
-0.0,0.65178794,-1.0540662,-0.0,0.0,1.6928667,1.4369925,-0.0,0.0,0.0,0.0,0.0,-0.4143073,0.0,1.3443948,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.7334073,-0.0,-0.15502581,0.0,0.5349791,-0.0,0.0,-0.0,-0.0,-0.0,0.07550607,0.0,0.0,0.10350973,0.0,0.0,0.0,-0.0,-0.0,0.5647194,-0.0,0.0,0.2092286,-0.0,-0.0,-0.14949447,-0.0,-0.0,0.2541888,0.0,-0.09033828,0.0,0.0,0.0,-0.139356,0.0,-0.50611424,0.0,-0.0,-1.0339574,-0.0,-0.497078,0.0,-0.9246863,0.44452298,1.1697106,0.0,0.0,-0.37193727,-0.0,0.0,0.0,-0.5012699,-0.34321004,0.5931608,-0.71766526,-0.0,-0.0,0.31159896,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.3223461,0.0,-0.0,0.0,0.0,0.0,0.43841672,0.02776704,-0.0,-0.12412252,-0.0,0.0,-0.3445787,-0.09903249,0.0,-0.7193741,-0.0,0.0,0.0,-0.018441824,1.5140754,-0.03651939,0.0,0.0,-0.076931745,-0.0,-0.0,-0.0,1.307306,0.0,0.02641781,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.8416881,-0.23375113,0.0,-0.0,0.0,0.0,-0.308457,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.85037035,-0.0,0.0,-0.0,1.1730733,-0.0,0.19526996,0.926087,-0.0,-0.0,-0.30782086,-0.31344607,0.84358555,0.06268539,0.0,0.0,0.0,0.0,-0.26591176,0.0,-0.024977254,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.31538838,-0.014645406,0.0,-0.0,-0.45717502,-0.0,0.33070377,0.0,0.96379393,-0.0,-0.0,0.01660516,0.0,0.2574924,0.0,0.0,1.0948359,-0.0440501,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.1653827,0.0,-0.39085093,-0.0
0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.37918806,0.0,0.7754622,0.0,-0.0,0.0,-0.0,-0.0,0.17538638,-0.6634707,0.0,0.5828282,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.630509,-0.0,0.2360902,0.0,0.0,-0.0,-0.0,0.40235254,0.6227225,0.0,-0.21429451,0.2888293,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.42843744,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.19994125,0.0,0.0,-0.15528296,0.0,-0.0,0.0,-0.0,-0.07414119,-0.06362065,-0.0,-0.0,-0.0,0.3764975,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.55884945,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.39749253,0.0,0.0,0.6588614,0.0,0.0,0.08136958,0.54719514,0.0,0.0,-0.70934933,0.045044836,0.0,-0.0,-0.053928904,-0.0,0.16569819,-0.0,-0.44709405,-0.0,-0.0,-0.0,0.0,0.3248607,0.5159417,-0.0,-0.0,0.0,-0.25160697,0.0,-0.0,-0.0,0.8301157,-0.22668126,0.0,-0.35977152,0.46908364,2.261002,0.0,0.16179878,0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0045419,-0.0,-0.0,0.0,0.37866595,-0.20682089,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3403173,0.36423856,-0.0,-0.0,-0.0,-0.0,-0.26096708,-0.0,-0.6692434,0.0,0.33706543,0.0,0.0,0.0,0.70176166,0.14764652,-0.0,0.46610662,-0.7475456,-0.0,0.0,-0.90622795,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.018676292,-0.0,-0.30368623,0.3628703,-0.0,0.0,0.0,-0.09949332,0.09444306,0.13005027,-0.0,-0.0,-0.7023521,0.20881055,0.0,-0.0,0.0,-0.6926892,0.0,-0.0,0.0,0.8143689,0.0,-0.07156992,0.0,0.6865791
-0.0,-0.0,-0.0,0.0,0.7027162,0.0,-0.24902311,-0.0,-0.0,-0.0,-0.51799446,-0.0,0.0,-0.15448564,-1.0101148,0.49044442,0.0,0.0,0.12095611,-0.0,-0.0,0.0,-0.17648019,0.10971346,0.0,-0.0,0.98528266,-0.0,-0.0,0.76207674,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.4790318,-0.0,0.0,-0.0,0.0,-0.045432545,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.3585345,-1.1511505,-0.6155635,0.0,0.0,-0.0,0.79315436,-0.0,-0.0,-0.42505914,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.10513261,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6569903,0.9118108,0.0,-0.0,-0.0,0.847679,0.0,-0.0,0.0,0.0,-0.0,0.20315951,0.0,0.0,0.28228945,0.0,-0.0,-0.18098871,-0.5200619,-0.0,0.86213106,0.0,-0.0,0.0,-0.78202534,-0.0,0.0,-0.19973412,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.23823823,-0.15877816,0.0,-0.16866465,0.0,0.0,-0.0,0.5892501,-1.3702885,0.7089787,0.0,-0.037795756,0.19088988,0.69318056,0.20179254,-0.0,-0.0,-0.0,-0.20447096,0.0,-0.0,-0.0,-0.0,-0.3177286,0.39174163,-0.0,-1.4685178,0.27645248,0.0,-0.42649803,0.00023603273,-0.31595862,-0.0,-0.6918727,0.0,-0.0,0.29245478,-0.0785665,-0.79975986,0.0,-1.2769195,-0.0,-0.47687262,-0.0,-0.0,-0.0,0.5735265,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.28163975,0.0,-1.3011575,0.24014422,0.059204787,0.52816975,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.87606555,-0.0,0.0,0.0,0.34728503,0.38621023,0.0,-0.0,-0.0,-0.88344216,0.0,-0.0,0.0,0.668712,1.593024,-0.0,-0.68988013,-0.0,-0.0,-0.0,-0.2635197
